Incident at Oglala,4801
The Handmaid's Tale,4802
Revolution OS,4803
Fire,4804
Death in Venice,4805
The Medallion,4806
Don't Tempt Me,4807
Jeepers Creepers 2,4808
The Order,4809
Taking Sides,4810
Cabin Fever,4811
Matchstick Men,4812
Once Upon a Time in Mexico,4813
Dummy,4814
Lost in Translation,4815
Millennium Actress,4816
Gotcha!,4817
Once Upon a Time in China,4818
Once Upon a Time in China II,4819
Once Upon a Time in China III,4820
Paper Moon,4821
Sgt. Pepper's Lonely Hearts Club Band,4822
The Ugly American,4823
Convoy,4824
Day of the Dead,4825
"Hello, Dolly!",4826
The Rose,4827
At War with the Army,4828
Jungle Book,4829
Once Bitten,4830
The Brood,4831
Cold Creek Manor,4832
Secondhand Lions,4833
Underworld,4834
Bubba Ho-tep,4835
Demonlover,4836
In This World,4837
Yossi & Jagger,4838
Duplex,4839
The Rundown,4840
Under the Tuscan Sun,4841
Luther,4842
Mambo Italiano,4843
My Life Without Me,4844
National Lampoon Presents Dorm Daze,4845
To Be and to Have,4846
The Triplets of Belleville,4847
Videodrome,4848
Lagaan: Once Upon a Time in India,4849
Judgment at Nuremberg,4850
"Same Time, Next Year",4851
A Brief History of Time,4852
Leningrad Cowboys Go America,4853
The Rules of the Game,4854
Seven Brides for Seven Brothers,4855
Kiss of the Spider Woman,4856
All the President's Men,4857
Angie,4858
Avalon,4859
Babette's Feast,4860
Beethoven,4861
Beethoven's 2nd,4862
Boyz n the Hood,4863
Bugsy,4864
Bugsy Malone,4865
Cobra,4866
Phenomena,4867
Time and Tide,4868
The Meaning of Life,4869
Where Eagles Dare,4870
Sleeping with the Enemy,4871
PCU,4872
The Rookie,4873
The Ghost & Mr. Chicken,4874
City Heat,4875
Three O'Clock High,4876
Come and See,4877
Ginger Snaps,4878
The Ballad of Little Jo,4879
The Shakiest Gun in the West,4880
It's Pat,4881
Sunday in the Country,4882
The Gun in Betty Lou's Handbag,4883
Sudden Fear,4884
Regarding Henry,4885
Contamination,4886
The Hospital,4887
Leap of Faith,4888
Gas Food Lodging,4889
In Cold Blood,4890
Yankee Doodle Dandy,4891
Ninja Scroll,4892
Knife in the Water,4893
Out of Time,4894
School of Rock,4895
Concert for George,4896
The Station Agent,4897
Wonderland,4898
Bus 174,4899
Mystic River,4900
House of the Dead,4901
Intolerable Cruelty,4902
Kill Bill: Vol. 1,4903
Dopamine,4904
Girls Will Be Girls,4905
Runaway Jury,4906
The Texas Chainsaw Massacre,4907
Pieces of April,4908
Sylvia,4909
Veronica Guerin,4910
In the Cut,4911
Radio,4912
Scary Movie 3,4913
Brother Bear,4914
Elephant,4915
The Singing Detective,4916
The Italian Job,4917
Shoah,4918
Sweet Sixteen,4919
Interstate 60,4920
That was Then... This is Now,4921
The Eye,4922
Aparajito,4923
Le Cercle Rouge,4924
The Human Stain,4925
Girlhood,4926
Shattered Glass,4927
The Matrix Revolutions,4928
The Revolution Will Not Be Televised,4929
Elf,4930
In My Skin,4931
Love Actually,4932
Father of the Bride,4933
My Architect,4934
Master and Commander: The Far Side of the World,4935
The Missing,4936
The Cat in the Hat,4937
Gothika,4938
21 Grams,4939
The Barbarian Invasions,4940
Bad Santa,4941
The Haunted Mansion,4942
Timeline,4943
Damage,4944
Devil's Playground,4945
Dance with a Stranger,4946
Darkman,4947
Desk Set,4948
Europa,4949
The Freshman,4950
Funny Games,4951
New Jack City,4952
Slacker,4953
WarGames,4954
Ordet,4955
Forbidden Games,4956
Jane Eyre,4957
The Passion of Joan of Arc,4958
Ben-Hur: A Tale of the Christ,4959
The Cabinet of Dr. Caligari,4960
Gorky Park,4961
The First Great Train Robbery,4962
"Greystoke: The Legend of Tarzan, Lord of the Apes",4963
Guarding Tess,4964
Hannah and Her Sisters,4965
Hercules in New York,4966
Highlander II: The Quickening,4967
Hoffa,4968
Housesitter,4969
Hudson Hawk,4970
Invasion of the Body Snatchers,4971
Mindwalk,4972
Kafka,4973
Kindergarten Cop,4974
King Ralph,4975
The Last Boy Scout,4976
Last Tango in Paris,4977
Lorenzo's Oil,4978
The Lover,4979
Matador,4980
Mr. Destiny,4981
The Night of the Hunter,4982
Over the Top,4983
Passenger 57,4984
Presumed Innocent,4985
Proof,4986
Battle Royale,4987
The Wedding Banquet,4988
"Salò, or the 120 Days of Sodom",4989
A Midnight Clear,4990
Summer School,4991
Silverado,4992
Quick Change,4993
Rabid,4994
Show Me Love,4995
Teen Wolf,4996
Things You Can Tell Just by Looking at Her,4997
To Live and Die in L.A.,4998
Betty Blue,4999
Vivre Sa Vie,5000
Wild at Heart,5001
The Witches,5002
The Witches of Eastwick,5003
Nothing to Lose,5004
Follow the Fleet,5005
What's New Pussycat?,5006
Swing Time,5007
The Public Enemy,5008
Life with Father,5009
National Velvet,5010
Jesus Christ Superstar,5011
Dark Victory,5012
Birdman of Alcatraz,5013
Aguirre: The Wrath of God,5014
Beauty and the Beast,5015
The Birth of a Nation,5016
Juliet of the Spirits,5017
Last Year at Marienbad,5018
The Tragedy of Macbeth,5019
Red River,5020
A Woman Under the Influence,5021
Stagecoach,5022
A Shot in the Dark,5023
The Navigator,5024
The Court Jester,5025
Bullitt,5026
Jezebel,5027
The Hunchback of Notre Dame,5028
42nd Street,5029
I'm No Angel,5030
That Touch of Mink,5031
Sweet Dreams,5032
"Play It Again, Sam",5033
Send Me No Flowers,5034
Pygmalion,5035
A Passage to India,5036
Black Orpheus,5037
Amarcord,5038
Hero,5039
Horse Feathers,5040
The Front Page,5041
Looking for Mr. Goodbar,5042
Rivers and Tides,5043
Nausicaä of the Valley of the Wind,5044
Doc Hollywood,5045
Dragnet,5046
1941,5047
Foul Play,5048
Crime Story,5049
Blind Beast,5050
Ryan's Daughter,5051
Deep Red,5052
Diabolique,5053
Leprechaun,5054
Adam's Rib,5055
King of Hearts,5056
Naked Lunch,5057
Spring Forward,5058
The Killing of a Chinese Bookie,5059
Darling,5060
A Summer Place,5061
A Night at the Opera,5062
Shoot the Piano Player,5063
Stolen Kisses,5064
The Cooler,5065
In America,5066
Honey,5067
The Last Samurai,5068
Big Fish,5069
Something's Gotta Give,5070
Stuck on You,5071
Girl with a Pearl Earring,5072
The Statement,5073
The Lord of the Rings: The Return of the King,5074
Mona Lisa Smile,5075
Calendar Girls,5076
The Fog of War,5077
House of Sand and Fog,5078
Monster,5079
Cheaper by the Dozen,5080
Cold Mountain,5081
Paycheck,5082
Peter Pan,5083
The Company,5084
Aileen: Life and Death of a Serial Killer,5085
Distant,5086
Along Came Polly,5087
Osama,5088
The Great Gatsby,5089
Wuthering Heights,5090
Odds Against Tomorrow,5091
Lord Love a Duck,5092
Once Upon a Crime,5093
"Car 54, Where Are You?",5094
Jane Eyre,5095
Only the Strong,5096
The Adventures of Ford Fairlane,5097
The Enforcer,5098
The Men,5099
The Pick-up Artist,5100
Melvin Goes to Dinner,5101
Hells Angels on Wheels,5102
Mon oncle,5103
Where the Boys Are,5104
Dr. Jekyll and Mr. Hyde,5105
Monsieur  Hulot's Holiday,5106
My Darling Clementine,5107
People Will Talk,5108
I Was a Male War Bride,5109
To Have and Have Not,5110
High Sierra,5111
Dark Passage,5112
They Drive by Night,5113
Reefer Madness,5114
D.O.A.,5115
Cool World,5116
La Strada,5117
Ichi the Killer,5118
A Boy and His Dog,5119
Ashes and Diamonds,5120
Intolerance: Love's Struggle Throughout the Ages,5121
Tormented,5122
Chitty Chitty Bang Bang,5123
The Legend of Suriyothai,5124
The Out of Towners,5125
The Butterfly Effect,5126
Win a Date with Tad Hamilton!,5127
Touching the Void,5128
The Big Bounce,5129
The Perfect Score,5130
Latter Days,5131
Miracle,5132
The Dreamers,5133
The Lost Skeleton of Cadavra,5134
Super Fly,5135
Da Hip Hop Witch,5136
Swing Shift,5137
Thirteen,5138
50 First Dates,5139
Welcome to Mooseport,5140
Monsieur Ibrahim,5141
Vanishing Point,5142
The Thief of Bagdad,5143
The Diary of Anne Frank,5144
Black Widow,5145
Flesh + Blood,5146
King Solomon's Mines,5147
The Black Pirate,5148
"Goodbye, Mr. Chips",5149
"Follow Me, Boys!",5150
Against the Ropes,5151
Confessions of a Teenage Drama Queen,5152
EuroTrip,5153
The Passion of the Christ,5154
Club Dread,5155
Dirty Dancing: Havana Nights,5156
"Good bye, Lenin!",5157
Hidalgo,5158
Starsky & Hutch,5159
Persona,5160
The Front,5161
Pickup on South Street,5162
Just One of the Guys,5163
Wisconsin Death Trip,5164
The Girl Next Door,5165
Secret Window,5166
Spartan,5167
Broken Wings,5168
Wilbur Wants to Kill Himself,5169
Mad Dog and Glory,5170
The Wind in the Willows,5171
Peyton Place,5172
Searching for Debra Winger,5173
Dawn of the Dead,5174
Eternal Sunshine of the Spotless Mind,5175
Taking Lives,5176
Jersey Girl,5177
The Ladykillers,5178
Scooby-Doo 2: Monsters Unleashed,5179
Dogville,5180
Ned Kelly,5181
Hellboy,5182
Home on the Range,5183
The Prince & Me,5184
Walking Tall,5185
The Alamo,5186
Ella Enchanted,5187
The Whole Ten Yards,5188
I'm Not Scared,5189
The Ten Commandments,5190
Dawn of the Dead,5191
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,5192
Cheaper by the Dozen,5193
Scenes from a Marriage,5194
Africa Screams,5195
Munchies,5196
The Late Show,5197
After Hours,5198
Connie and Carla,5199
Kill Bill: Vol. 2,5200
The Punisher,5201
13 Going on 30,5202
Man on Fire,5203
Envy,5204
Godsend,5205
Laws of Attraction,5206
Mean Girls,5207
New York Minute,5208
Van Helsing,5209
Valentin,5210
Troy,5211
Carandiru,5212
Coffee and Cigarettes,5213
Swimming to Cambodia,5214
Enemy Mine,5215
Enter the Dragon,5216
The Rolling Stones: Gimme Shelter,5217
Henry & June,5218
Martin,5219
The Three Faces of Eve,5220
The Kingdom,5221
100 Girls,5222
Fail-Safe,5223
Kwaidan,5224
28 Up,5225
You Only Live Twice,5226
Octopussy,5227
The Blue Gardenia,5228
Wit,5229
Never Say Never Again,5230
Maborosi,5231
The Magic Flute,5232
Pride and Prejudice,5233
In This Our Life,5234
Woman of the Year,5235
Summertime,5236
Soldier of Orange,5237
Le Samouraï,5238
Le Samouraï,5239
Le Samouraï,5240
Le Samouraï,5241
Le Samouraï,5242
Le Samouraï,5243
Le Samouraï,5244
Le Samouraï,5245
White Palace,5246
Oklahoma!,5247
Desert Hearts,5248
Body Double,5249
The Miracle Worker,5250
Monster in a Box,5251
School Ties,5252
Girl,5253
Just Write,5254
Raising Cain,5255
Babylon 5: In the Beginning,5256
Witchfinder General,5257
The Prince and the Showgirl,5258
The China Syndrome,5259
The Wages of Fear,5260
Look Who's Talking Too,5261
The Bells of St. Mary's,5262
Pat and Mike,5263
Animal Crackers,5264
Bedazzled,5265
Cat People,5266
Camelot,5267
The Four Musketeers,5268
The Postman Always Rings Twice,5269
Forever Fever,5270
Explorers,5271
Pierrot le Fou,5272
Tuesdays with Morrie,5273
Jason and the Argonauts,5274
Nostalgia,5275
Tinker Tailor Soldier Spy,5276
The Driller Killer,5277
Throne of Blood,5278
The Best of Youth,5279
Zorba the Greek,5280
Bang Bang You're Dead,5281
My Side of the Mountain,5282
Sniper,5283
Genghis Blues,5284
To Hell and Back,5285
11'09''01 - September 11,5286
"Bon Voyage, Charlie Brown (and Don't Come Back!)",5287
Internal Affairs,5288
The Parallax View,5289
The Warriors,5290
Ambush,5291
Babylon 5: A Call to Arms,5292
Babylon 5: The River of Souls,5293
Babylon 5: Thirdspace,5294
True Stories,5295
Zardoz,5296
School for Scoundrels,5297
The Virgin Spring,5298
Mogambo,5299
The Secret Life of Walter Mitty,5300
Cypher,5301
Another Thin Man,5302
The Thin Man Goes Home,5303
Shadow of the Thin Man,5304
After the Thin Man,5305
Song of the Thin Man,5306
Woodstock,5307
Gunga Din,5308
Frank Herbert's Children of Dune,5309
Frank Herbert's Dune,5310
Lammbock,5311
The Legend I,5312
Tremors 2: Aftershocks,5313
Tremors 3: Back to Perfection,5314
Getting It Right,5315
Straight to Hell,5316
White Zombie,5317
The Plague of the Zombies,5318
I Walked with a Zombie,5319
How to Succeed in Business Without Really Trying,5320
Pat Garrett & Billy the Kid,5321
The Streetfighter,5322
"Duck, You Sucker",5323
Bring Me the Head of Alfredo Garcia,5324
The Ballad of Cable Hogue,5325
Master of the Flying Guillotine,5326
Berlin: Symphony of a Great City,5327
Samurai Fiction,5328
Gidget,5329
Drunken Angel,5330
Desperate Living,5331
The Devil's Rain,5332
The Valachi Papers,5333
Stray Dog,5334
The Hidden Fortress,5335
High and Low,5336
Dark Days,5337
Zelig,5338
Face to Face,5339
Shame,5340
Winter Light,5341
Through a Glass Darkly,5342
Smiles of a Summer Night,5343
Summer with Monika,5344
The Killers,5345
The Night of the Iguana,5346
Reflections in a Golden Eye,5347
Under the Volcano,5348
Wise Blood,5349
Nightbreed,5350
Bloody Mama,5351
The Trip,5352
Ken Park,5353
Monterey Pop,5354
A Bridge Too Far,5355
Infernal Affairs,5356
A Tale of Two Sisters,5357
Broadway Danny Rose,5358
From Beyond,5359
Dolls,5360
Rock 'n' Roll High School,5361
Death Race 2000,5362
The Wild Angels,5363
Bedlam,5364
Brigadoon,5365
Marjorie Morningstar,5366
The Power of One,5367
The Weather Underground,5368
Kikujiro,5369
"Spring, Summer, Fall, Winter... and Spring",5370
The Phantom Tollbooth,5371
The Getaway,5372
Dark Water,5373
How to Steal a Million,5374
Support Your Local Sheriff,5375
Mean Streets,5376
I Am a Fugitive from a Chain Gang,5377
Harper,5378
Sweet Bird of Youth,5379
Grill Point,5380
Shiri,5381
Bad Day at Black Rock,5382
In China They Eat Dogs,5383
Seducing Doctor Lewis,5384
Sammy and Rosie Get Laid,5385
Sunrise: A Song of Two Humans,5386
Shock Corridor,5387
Au Revoir les Enfants,5388
Sex: The Annabel Chong Story,5389
The Girl Next Door,5390
Pursuit of Happiness,5391
Gladiator 1992,5392
The Inheritance,5393
Indestructible Man,5394
The Wasp Woman,5395
Attack of the Giant Leeches,5396
Dead or Alive,5397
Lola Montès,5398
Charly,5399
La Dolce Vita,5400
Jin-Roh: The Wolf Brigade,5401
Rush,5402
Captain Blood,5403
Batteries not Included,5404
Educating Rita,5405
On Moonlight Bay,5406
Sansho the Bailiff,5407
Zazie dans le métro,5408
The Americanization of Emily,5409
Anne of the Thousand Days,5410
Baby Doll,5411
L'Avventura,5412
Beyond the Valley of the Dolls,5413
Hiroshima Mon Amour,5414
Ugetsu,5415
The Day of the Jackal,5416
The Razor's Edge,5417
Night of the Living Dead,5418
The Maltese Falcon,5419
Safety Last!,5420
While the City Sleeps,5421
Viridiana,5422
Totally Fucked Up,5423
Lupin the Third: The Castle of Cagliostro,5424
Arizona Dream,5425
Queen Christina,5426
Battleground,5427
3 Women,5428
Take Me Out to the Ball Game,5429
Grey Gardens,5430
Purple Rain,5431
Signs of Life,5432
Point of No Return,5433
Jamon Jamon,5434
College,5435
Mitchell,5436
Dolls,5437
The Man Who Came to Dinner,5438
Sunday Bloody Sunday,5439
The Major and the Minor,5440
The Caine Mutiny,5441
Black Narcissus,5442
Escape from Alcatraz,5443
Oliver Twist,5444
Shrek 2,5445
The Day After Tomorrow,5446
Raising Helen,5447
Soul Plane,5448
Baadasssss!,5449
Saved!,5450
Time of the Wolf,5451
Harry Potter and the Prisoner of Azkaban,5452
Mindhunters,5453
Zatoichi,5454
The Chronicles of Riddick,5455
Garfield,5456
The Stepford Wives,5457
Napoleon Dynamite,5458
Lover Come Back,5459
Police Academy: Mission to Moscow,5460
Ring of Bright Water,5461
Fool for Love,5462
Helen of Troy,5463
The Hound of the Baskervilles,5464
Suddenly,5465
Possessed,5466
Kings Row,5467
The Kid Brother,5468
This Island Earth,5469
Blackboard Jungle,5470
It Had to Be You,5471
The Heiress,5472
State Fair,5473
Executive Suite,5474
Johnny Belinda,5475
Super Size Me,5476
Johnny Eager,5477
La Jetée,5478
The Picture of Dorian Gray,5479
The Human Condition I: No Greater Love,5480
Samsara,5481
Please Don't Eat the Daisies,5482
White Heat,5483
Scrooge,5484
Memphis Belle,5485
The Cincinnati Kid,5486
Pretty Baby,5487
Show Boat,5488
Box of Moonlight,5489
Freaks,5490
The Immigrant,5491
My Little Chickadee,5492
The High and the Mighty,5493
The Ugly Dachshund,5494
Around the World in 80 Days,5495
I'll Sleep When I'm Dead,5496
DodgeBall: A True Underdog Story,5497
The Terminal,5498
Dear Frankie,5499
White Chicks,5500
The Notebook,5501
Two Brothers,5502
De-Lovely,5503
Kaena: The Prophecy,5504
A Day at the Races,5505
"Now You See Him, Now You Don't",5506
Bob & Carol & Ted & Alice,5507
The Littlest Rebel,5508
Will Vinton's Claymation Christmas Celebration,5509
Happenstance,5510
Kops,5511
Comandante,5512
Into the Woods,5513
Pirates of Silicon Valley,5514
Manufacturing Consent: Noam Chomsky and the Media,5515
The Clock,5516
Leave Her to Heaven,5517
The Winter War,5518
The Philadelphia Experiment,5519
Revenge of the Pink Panther,5520
Angels with Dirty Faces,5521
Taxi,5522
Tokyo Godfathers,5523
Our Hospitality,5524
All of Me,5525
The Farmer's Daughter,5526
Lassie Come Home,5527
Overboard,5528
By the Light of the Silvery Moon,5529
BUtterfield 8,5530
Johnny Guitar,5531
The Exterminating Angel,5532
Fahrenheit 9/11,5533
Roxanne,5534
The Same River Twice,5535
The Book of Life,5536
The Last Starfighter,5537
Spider-Man 2,5538
Before Sunset,5539
King Arthur,5540
Anchorman: The Legend of Ron Burgundy,5541
Sleepover,5542
A Cinderella Story,5543
"I, Robot",5544
Maria Full of Grace,5545
Long Day's Journey Into Night,5546
Prince Valiant,5547
A Short Film About Killing,5548
The Tin Star,5549
How the West Was Won,5550
The Bourne Supremacy,5551
Catwoman,5552
A Home at the End of the World,5553
The Testament of Dr. Mabuse,5554
Battle Hymn,5555
The Enemy Below,5556
A Man Escaped,5557
A Shock to the System,5558
Slaughterhouse-Five,5559
The Bachelor and the Bobby-Soxer,5560
Dancing in September,5561
Destination Tokyo,5562
How I Got Into College,5563
Mr. Blandings Builds His Dream House,5564
My Favorite Wife,5565
The New Adventures of Pippi Longstocking,5566
The Snake Pit,5567
The Super,5568
Two of a Kind,5569
The Leopard,5570
"Goodbye, Columbus",5571
The Day of the Locust,5572
To End All Wars,5573
Biggles,5574
The World of Suzie Wong,5575
Gun Crazy,5576
The Set-Up,5577
Unprecedented: The 2000 Presidential Election,5578
The Prime of Miss Jean Brodie,5579
The Three Lives of Thomasina,5580
"The One and Only, Genuine, Original Family Band",5581
This Gun for Hire,5582
Black Angel,5583
The Big Clock,5584
Criss Cross,5585
The Spy Who Came in from the Cold,5586
Roadkill,5587
Bon voyage,5588
The Manchurian Candidate,5589
The Village,5590
Garden State,5591
Early Summer,5592
Revengers Tragedy,5593
The Warrior,5594
The Warrior,5595
The Warrior,5596
The Warrior,5597
The Warrior,5598
The Warrior,5599
The Warrior,5600
The Warrior,5601
A Funny Thing Happened on the Way to the Forum,5602
Salesman,5603
Collateral,5604
Little Black Book,5605
Code 46,5606
Harold & Kumar Go to White Castle,5607
The Princess Diaries 2: Royal Engagement,5608
AVP: Alien vs. Predator,5609
Yu-Gi-Oh! The Movie,5610
We Don't Live Here Anymore,5611
Without a Paddle,5612
Double Trouble,5613
Spinout,5614
Harum Scarum,5615
The Sting II,5616
Bill Cosby: Himself,5617
Dead Ringer,5618
Anacondas: The Hunt for the Blood Orchid,5619
Suspect Zero,5620
Warriors of Heaven and Earth,5621
Vanity Fair,5622
Paparazzi,5623
Wicker Park,5624
Alice Doesn't Live Here Anymore,5625
The Mangler,5626
Who's That Knocking at My Door,5627
I Vitelloni,5628
Flipper,5629
Smile,5630
A Small Circle of Friends,5631
Night of the Demons,5632
Lilith,5633
Superbabies: Baby Geniuses 2,5634
Cellular,5635
Resident Evil: Apocalypse,5636
Mr. 3000,5637
Sky Captain and the World of Tomorrow,5638
Wimbledon,5639
The Forgotten,5640
The Last Shot,5641
A Dirty Shame,5642
The Motorcycle Diaries,5643
Shaun of the Dead,5644
Murder on the Orient Express,5645
Mask,5646
The Boston Strangler,5647
The Man with One Red Shoe,5648
Basket Case 3,5649
Basket Case 2,5650
Hardcore,5651
The Terror,5652
Cannibal Holocaust,5653
Shark Tale,5654
Ladder 49,5655
I Heart Huckabees,5656
Raise Your Voice,5657
Primer,5658
Stage Beauty,5659
Shall We Dance?,5660
Team America: World Police,5661
Eulogy,5662
The Country Girl,5663
The Rose Tattoo,5664
Tess,5665
Cannonball,5666
The Fearless Vampire Killers,5667
Black Beauty,5668
The Five Obstructions,5669
Born Rich,5670
The Decline of the American Empire,5671
All I Want For Christmas,5672
Friday Night Lights,5673
Tarnation,5674
Being Julia,5675
Surviving Christmas,5676
The Grudge,5677
Alfie,5678
Sideways,5679
The Machinist,5680
Vera Drake,5681
Lightning in a Bottle,5682
Undertow,5683
Saw,5684
Ray,5685
The Incredibles,5686
It's All About Love,5687
Callas Forever,5688
The Polar Express,5689
Kinsey,5690
After the Sunset,5691
Bridget Jones: The Edge of Reason,5692
Finding Neverland,5693
National Treasure,5694
Bad Education,5695
The SpongeBob SquarePants Movie,5696
Alexander,5697
Guerrilla: The Taking of Patty Hearst,5698
Closer,5699
I Am David,5700
House of Flying Daggers,5701
Ocean's Twelve,5702
Blade: Trinity,5703
The Bellboy,5704
Bush's Brain,5705
Cinderfella,5706
Damn Yankees!,5707
That's Entertainment!,5708
"That's Entertainment, Part II",5709
That's Entertainment! III,5710
The Wackiest Ship in the Army,5711
D.A.R.Y.L.,5712
Fire in the Sky,5713
Love Me If You Dare,5714
Ruby Gentry,5715
Control Room,5716
The Golem: How He Came Into the World,5717
Häxan,5718
"Sherlock, Jr.",5719
The Freshman,5720
Greed,5721
The Phantom of the Opera,5722
Pandora's Box,5723
The Cameraman,5724
"Steamboat Bill, Jr.",5725
Un chien andalou,5726
Little Caesar,5727
L'Âge d'Or,5728
Monkey Business,5729
Scarface,5730
"I Was Born, But...",5731
Dinner at Eight,5732
She Done Him Wrong,5733
L'Atalante,5734
The Black Cat,5735
Fury,5736
Libeled Lady,5737
Mr. Deeds Goes to Town,5738
The Petrified Forest,5739
Nothing Sacred,5740
Stage Door,5741
Topper,5742
Holiday,5743
Gaslight,5744
Wuthering Heights,5745
The Letter,5746
Ball of Fire,5747
Never Give a Sucker an Even Break,5748
The Hard Way,5749
Random Harvest,5750
Heaven Can Wait,5751
Day of Wrath,5752
The Curse of the Cat People,5753
Henry V,5754
Ministry of Fear,5755
Mr. Skeffington,5756
The Woman in the Window,5757
They Were Expendable,5758
The Blue Dahlia,5759
The Stranger,5760
Nightmare Alley,5761
Odd Man Out,5762
Easter Parade,5763
The Lady from Shanghai,5764
Letter from an Unknown Woman,5765
They Live by Night,5766
Unfaithfully Yours,5767
A Letter to Three Wives,5768
King Solomon's Mines,5769
Summer Stock,5770
Carrie,5771
Clash by Night,5772
Magnificent Obsession,5773
Samurai I: Musashi Miyamoto,5774
A Star Is Born,5775
The Wild One,5776
Night and Fog,5777
Samurai II: Duel at Ichijoji Temple,5778
The Unknown Soldier,5779
The Burmese Harp,5780
Carousel,5781
Samurai III: Duel at Ganryu Island,5782
Rodan,5783
The Spirit of St. Louis,5784
Pickpocket,5785
David and Lisa,5786
Harakiri,5787
The Music Man,5788
Mutiny on the Bounty,5789
An Occurrence at Owl Creek Bridge,5790
The Wonderful World of the Brothers Grimm,5791
L'eclisse,5792
Becket,5793
"Hush... Hush, Sweet Charlotte",5794
The Killers,5795
Onibaba,5796
Spider Baby,5797
The Battle of Algiers,5798
A Charlie Brown Christmas,5799
A Thousand Clowns,5800
Andrei Rublev,5801
Au Hasard Balthazar,5802
Batman,5803
Manos: The Hands of Fate,5804
Asterix the Gaul,5805
Dont Look Back,5806
Fando and Lis,5807
PlayTime,5808
Point Blank,5809
Titicut Follies,5810
Two for the Road,5811
Up the Down Staircase,5812
The Heart Is a Lonely Hunter,5813
"Yours, Mine and Ours",5814
Alice's Restaurant,5815
My Night at Maud's,5816
A Swedish Love Story,5817
The Landlord,5818
Performance,5819
The Devils,5820
Duel,5821
Mon oncle Antoine,5822
El Topo,5823
Dr. Phibes Rises Again,5824
The Tall Blond Man with One Black Shoe,5825
Lady Sings the Blues,5826
My Name Is Nobody,5827
Scarecrow,5828
Sisters,5829
California Split,5830
Emmanuelle,5831
The Phantom of Liberty,5832
Flesh for Frankenstein,5833
Gone in 60 Seconds,5834
The Groove Tube,5835
Harry and Tonto,5836
Hearts and Minds,5837
The Holy Mountain,5838
"Cousin, Cousine",5839
"Farewell, My Lovely",5840
The Story of Adele H,5841
Night Moves,5842
The Passenger,5843
Harlan County U.S.A.,5844
The Missouri Breaks,5845
Silver Streak,5846
High Anxiety,5847
"New York, New York",5848
Sorcerer,5849
The Turning Point,5850
Gates of Heaven,5851
The Hobbit,5852
In Praise Of Older Women,5853
Parts: The Clonus Horror,5854
Snake in the Eagle's Shadow,5855
A Wedding,5856
Hair,5857
The In-Laws,5858
La Luna,5859
Starting Over,5860
Bad Boys,5861
Blue Thunder,5862
The Day After,5863
Eddie Murphy: Delirious,5864
El Norte,5865
The Raiders of Atlantis,5866
Rumble Fish,5867
Star 80,5868
Twilight Zone: The Movie,5869
Suburbia,5870
Choose Me,5871
Comfort and Joy,5872
Electric Dreams,5873
The Ice Pirates,5874
The Times of Harvey Milk,5875
Anne of Green Gables,5876
Police Story,5877
The Quiet Earth,5878
Spies Like Us,5879
White Nights,5880
’Round Midnight,5881
Ginger and Fred,5882
The Sacrifice,5883
Sherman's March,5884
A Better Tomorrow,5885
Law of Desire,5886
Prince of Darkness,5887
A Chinese Ghost Story,5888
The Bourne Identity,5889
Dominick and Eugene,5890
Alice,5891
Common Threads: Stories from the Quilt,5892
Kiki's Delivery Service,5893
Monsieur Hire,5894
Cry-Baby,5895
Frankenhooker,5896
Ghost Dad,5897
Havana,5898
Ju Dou,5899
The Krays,5900
Nuns on the Run,5901
Patlabor: The Movie,5902
The Reflecting Skin,5903
State of Grace,5904
35 Up,5905
Dutch,5906
Hearts of Darkness: A Filmmaker's Apocalypse,5907
Homicide,5908
Johnny Stecchino,5909
Riki-Oh: The Story of Ricky,5910
Light Sleeper,5911
Prospero's Books,5912
Quigley Down Under,5913
Johnny Suede,5914
Porco Rosso,5915
The Mambo Kings,5916
Night and the City,5917
The Story of Qiu Ju,5918
Shining Through,5919
Visions of Light,5920
The Baby of Mâcon,5921
Bad Boy Bubby,5922
Barbarians at the Gate,5923
Fortress,5924
The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,5925
The Snapper,5926
Sonatine,5927
Tai-Chi Master,5928
Three of Hearts,5929
71 Fragments of a Chronology of Chance,5930
Darkman II: The Return of Durant,5931
Fist of Legend,5932
Major League II,5933
The Defender,5934
Whisper of the Heart,5935
Tromeo & Juliet,5936
Pusher,5937
Gummo,5938
The Lion King 2: Simba's Pride,5939
From the Earth to the Moon,5940
The Interview,5941
Gia,5942
Thursday,5943
Who Am I?,5944
Addams Family Reunion,5945
Lady Snowblood,5946
The End of Evangelion,5947
In July,5948
Kirikou and the Sorceress,5949
Taxi 2,5950
The 10th Kingdom,5951
An Extremely Goofy Movie,5952
The Wind Will Carry Us,5953
2046,5954
Audition,5955
Paragraph 175,5956
Paradise Lost 2: Revelations,5957
Sound and Fury,5958
The Hole,5959
Spiral,5960
Is It Fall Yet?,5961
61*,5962
The Tunnel,5963
Joint Security Area,5964
Conspiracy,5965
The Best Man's Wedding,5966
A Dog's Will,5967
Blood: The Last Vampire,5968
Ali G Indahouse,5969
Cube²: Hypercube,5970
My Sassy Girl,5971
Waterboys,5972
Fubar,5973
Sympathy for Mr. Vengeance,5974
Suicide Club,5975
Soldier's Girl,5976
Bright Young Things,5977
The Animatrix,5978
The Brown Bunny,5979
11:14,5980
