title,movieId,id
"Bon Voyage, Charlie Brown (and Don't Come Back!)",7790,31112.0
Internal Affairs,7791,11060.0
The Parallax View,7792,17365.0
The Warriors,7802,11474.0
Ambush,7809,49320.0
Babylon 5: A Call to Arms,7810,10916.0
Babylon 5: The River of Souls,7811,10921.0
Babylon 5: Thirdspace,7812,10941.0
True Stories,7815,24798.0
Zardoz,7817,4923.0
School for Scoundrels,7818,36741.0
The Virgin Spring,7820,11656.0
Mogambo,7822,25009.0
The Secret Life of Walter Mitty,7826,40092.0
Cypher,7827,10133.0
Another Thin Man,7831,14589.0
The Thin Man Goes Home,7832,14594.0
Shadow of the Thin Man,7833,14590.0
After the Thin Man,7834,14588.0
Song of the Thin Man,7835,14595.0
Woodstock,7836,9459.0
Gunga Din,7840,24965.0
Frank Herbert's Children of Dune,7841,192936.0
Frank Herbert's Dune,7842,876.0
Lammbock,7843,1583.0
The Legend I,7844,17653.0
Tremors 2: Aftershocks,7845,11069.0
Tremors 3: Back to Perfection,7846,10829.0
Getting It Right,7872,86959.0
Straight to Hell,7878,9698.0
White Zombie,7881,26860.0
The Plague of the Zombies,7882,29049.0
I Walked with a Zombie,7883,27130.0
How to Succeed in Business Without Really Trying,7888,22682.0
Pat Garrett & Billy the Kid,7889,11577.0
The Streetfighter,7892,40810.0
"Duck, You Sucker",7894,336.0
Bring Me the Head of Alfredo Garcia,7895,11942.0
The Ballad of Cable Hogue,7897,23330.0
Master of the Flying Guillotine,7899,49636.0
Berlin: Symphony of a Great City,7914,222.0
Samurai Fiction,7915,10686.0
Gidget,7916,43096.0
Drunken Angel,7919,25858.0
Desperate Living,7920,14262.0
The Devil's Rain,7921,38701.0
The Valachi Papers,7922,33357.0
Stray Dog,7924,30368.0
The Hidden Fortress,7925,1059.0
High and Low,7926,12493.0
Dark Days,7932,14273.0
Zelig,7934,11030.0
Face to Face,7935,29454.0
Shame,7936,26372.0
Winter Light,7938,29455.0
Through a Glass Darkly,7939,11602.0
Smiles of a Summer Night,7941,11700.0
Summer with Monika,7942,47735.0
The Killers,7943,14638.0
The Night of the Iguana,7944,14703.0
Reflections in a Golden Eye,7946,3547.0
Under the Volcano,7947,41089.0
Wise Blood,7948,42179.0
Nightbreed,7951,20481.0
Bloody Mama,7958,31581.0
The Trip,7959,22694.0
Ken Park,7976,7090.0
Monterey Pop,7979,42632.0
A Bridge Too Far,7980,5902.0
Infernal Affairs,7981,10775.0
A Tale of Two Sisters,7982,4552.0
Broadway Danny Rose,7983,12762.0
From Beyond,7984,14510.0
Dolls,7987,24341.0
Rock 'n' Roll High School,7990,26326.0
Death Race 2000,7991,13282.0
The Wild Angels,7995,42725.0
Bedlam,8003,24111.0
Brigadoon,8008,18283.0
Marjorie Morningstar,8009,33731.0
The Power of One,8010,13823.0
The Weather Underground,8011,14108.0
Kikujiro,8012,4291.0
"Spring, Summer, Fall, Winter... and Spring",8014,113.0
The Phantom Tollbooth,8015,28476.0
The Getaway,8016,5916.0
Dark Water,8019,12205.0
How to Steal a Million,8033,3001.0
Support Your Local Sheriff,8039,11574.0
Mean Streets,8042,203.0
I Am a Fugitive from a Chain Gang,8044,29740.0
Harper,8056,26268.0
Sweet Bird of Youth,8057,33632.0
Grill Point,8070,316.0
Shiri,8093,10355.0
Bad Day at Black Rock,8094,14554.0
In China They Eat Dogs,8117,250.0
Seducing Doctor Lewis,8121,41277.0
Sammy and Rosie Get Laid,8123,42013.0
Sunrise: A Song of Two Humans,8125,631.0
Shock Corridor,8126,25504.0
Au Revoir les Enfants,8128,1786.0
Sex: The Annabel Chong Story,8129,51182.0
The Girl Next Door,8130,45042.0
Pursuit of Happiness,8131,210937.0
Gladiator 1992,8132,16219.0
The Inheritance,8133,15824.0
Indestructible Man,8136,48385.0
The Wasp Woman,8137,27545.0
Attack of the Giant Leeches,8138,22718.0
Dead or Alive,8142,11315.0
Lola Montès,8143,35987.0
Charly,8147,29146.0
La Dolce Vita,8154,439.0
Jin-Roh: The Wolf Brigade,8157,823.0
Rush,8158,20289.0
Captain Blood,8167,16905.0
Batteries not Included,8169,11548.0
Educating Rita,8183,38291.0
On Moonlight Bay,8187,41204.0
Sansho the Bailiff,8188,20532.0
Zazie dans le métro,8189,2546.0
The Americanization of Emily,8190,42791.0
Anne of the Thousand Days,8191,22522.0
Baby Doll,8194,40478.0
L'Avventura,8195,5165.0
Beyond the Valley of the Dolls,8196,5722.0
Hiroshima Mon Amour,8197,5544.0
Ugetsu,8199,14696.0
The Day of the Jackal,8207,4909.0
The Razor's Edge,8208,56135.0
Night of the Living Dead,8225,19185.0
The Maltese Falcon,8228,28257.0
Safety Last!,8235,22596.0
While the City Sleeps,8236,36786.0
Viridiana,8239,4497.0
Totally Fucked Up,8240,33560.0
Lupin the Third: The Castle of Cagliostro,8253,15371.0
Arizona Dream,8254,11044.0
Queen Christina,8256,31526.0
Battleground,8257,31623.0
3 Women,8261,41662.0
Take Me Out to the Ball Game,8263,33738.0
Grey Gardens,8264,17346.0
Purple Rain,8266,13763.0
Signs of Life,8267,67217.0
Point of No Return,8268,10498.0
Jamon Jamon,8273,4507.0
College,8275,34847.0
Mitchell,8290,32303.0
Dolls,8327,870.0
The Man Who Came to Dinner,8331,26319.0
Sunday Bloody Sunday,8332,45938.0
The Major and the Minor,8336,39871.0
The Caine Mutiny,8337,10178.0
Black Narcissus,8338,16391.0
Escape from Alcatraz,8340,10734.0
Oliver Twist,8341,10949.0
Shrek 2,8360,809.0
The Day After Tomorrow,8361,435.0
Raising Helen,8362,4599.0
Soul Plane,8363,12657.0
Baadasssss!,8364,28219.0
Saved!,8366,13193.0
Time of the Wolf,8367,24190.0
Harry Potter and the Prisoner of Azkaban,8368,673.0
Mindhunters,8369,16617.0
Zatoichi,8370,246.0
The Chronicles of Riddick,8371,2789.0
Garfield,8372,8920.0
The Stepford Wives,8373,9890.0
Napoleon Dynamite,8376,8193.0
Lover Come Back,8385,40894.0
Police Academy: Mission to Moscow,8387,11546.0
Ring of Bright Water,8388,59427.0
Fool for Love,8392,71125.0
Helen of Troy,8403,42658.0
The Hound of the Baskervilles,8404,27118.0
Suddenly,8410,18398.0
Possessed,8420,20849.0
Kings Row,8422,53779.0
The Kid Brother,8423,16661.0
This Island Earth,8447,831.0
Blackboard Jungle,8451,26516.0
It Had to Be You,8453,44388.0
The Heiress,8459,28571.0
State Fair,8460,27686.0
Executive Suite,8462,43336.0
Johnny Belinda,8463,62000.0
Super Size Me,8464,9372.0
Johnny Eager,8465,41495.0
La Jetée,8477,662.0
The Picture of Dorian Gray,8482,16559.0
The Human Condition I: No Greater Love,8484,31217.0
Samsara,8485,8341.0
Please Don't Eat the Daisies,8487,19414.0
White Heat,8491,15794.0
Scrooge,8492,13188.0
Memphis Belle,8493,12651.0
The Cincinnati Kid,8494,886.0
Pretty Baby,8499,26973.0
Show Boat,8502,17820.0
Box of Moonlight,8504,31146.0
Freaks,8507,136.0
The Immigrant,8511,47653.0
My Little Chickadee,8522,29353.0
The High and the Mighty,8524,17761.0
The Ugly Dachshund,8525,20277.0
Around the World in 80 Days,8526,10204.0
I'll Sleep When I'm Dead,8527,3515.0
DodgeBall: A True Underdog Story,8528,9472.0
The Terminal,8529,594.0
Dear Frankie,8530,8981.0
White Chicks,8531,12153.0
The Notebook,8533,11036.0
Two Brothers,8534,1997.0
De-Lovely,8535,15237.0
Kaena: The Prophecy,8537,11572.0
A Day at the Races,8542,11939.0
"Now You See Him, Now You Don't",8544,24236.0
Bob & Carol & Ted & Alice,8571,26520.0
The Littlest Rebel,8572,43897.0
Will Vinton's Claymation Christmas Celebration,8574,21386.0
Happenstance,8575,24908.0
Kops,8576,9256.0
Comandante,8577,25783.0
Into the Woods,8580,23378.0
Pirates of Silicon Valley,8581,3293.0
Manufacturing Consent: Noam Chomsky and the Media,8582,36947.0
The Clock,8583,54028.0
Leave Her to Heaven,8584,17645.0
The Winter War,8589,29383.0
The Philadelphia Experiment,8591,10606.0
Revenge of the Pink Panther,8596,6081.0
Angels with Dirty Faces,8600,13696.0
Taxi,8604,2330.0
Tokyo Godfathers,8607,13398.0
Our Hospitality,8609,701.0
All of Me,8610,10631.0
The Farmer's Daughter,8611,43466.0
Lassie Come Home,8612,2202.0
Overboard,8614,10780.0
By the Light of the Silvery Moon,8616,19590.0
BUtterfield 8,8617,23724.0
Johnny Guitar,8618,26596.0
The Exterminating Angel,8620,29264.0
Fahrenheit 9/11,8622,1777.0
Roxanne,8623,11584.0
The Same River Twice,8625,202475.0
The Book of Life,8629,23522.0
The Last Starfighter,8633,11884.0
Spider-Man 2,8636,558.0
Before Sunset,8638,80.0
King Arthur,8640,9477.0
Anchorman: The Legend of Ron Burgundy,8641,8699.0
Sleepover,8642,9893.0
A Cinderella Story,8643,11247.0
"I, Robot",8644,2048.0
Maria Full of Grace,8645,436.0
Long Day's Journey Into Night,8650,43004.0
Prince Valiant,8654,65994.0
A Short Film About Killing,8656,10754.0
The Tin Star,8657,30054.0
How the West Was Won,8661,11897.0
The Bourne Supremacy,8665,2502.0
Catwoman,8666,314.0
A Home at the End of the World,8667,18923.0
The Testament of Dr. Mabuse,8670,12206.0
Battle Hymn,8672,75046.0
The Enemy Below,8675,15876.0
A Man Escaped,8684,15244.0
A Shock to the System,8689,20876.0
Slaughterhouse-Five,8690,24559.0
The Bachelor and the Bobby-Soxer,8695,27437.0
Dancing in September,8699,259389.0
Destination Tokyo,8700,22871.0
How I Got Into College,8709,27307.0
Mr. Blandings Builds His Dream House,8711,32294.0
My Favorite Wife,8712,41463.0
The New Adventures of Pippi Longstocking,8713,19051.0
The Snake Pit,8718,62694.0
The Super,8720,53287.0
Two of a Kind,8722,32644.0
The Leopard,8724,1040.0
"Goodbye, Columbus",8725,42604.0
The Day of the Locust,8727,5122.0
To End All Wars,8730,1783.0
Biggles,8743,22976.0
The World of Suzie Wong,8745,45608.0
Gun Crazy,8751,18671.0
The Set-Up,8752,17218.0
Unprecedented: The 2000 Presidential Election,8753,41316.0
The Prime of Miss Jean Brodie,8754,5179.0
The Three Lives of Thomasina,8761,15081.0
"The One and Only, Genuine, Original Family Band",8763,64877.0
This Gun for Hire,8765,16703.0
Black Angel,8766,20298.0
The Big Clock,8767,19974.0
Criss Cross,8768,22112.0
The Spy Who Came in from the Cold,8772,13580.0
Roadkill,8777,41940.0
Bon voyage,8779,14652.0
The Manchurian Candidate,8781,14462.0
The Village,8783,6947.0
Garden State,8784,401.0
Early Summer,8785,50247.0
Revengers Tragedy,8790,23750.0
The Warrior,8795,23305.0
The Warrior,8795,23305.0
The Warrior,8795,23305.0
The Warrior,8795,23305.0
The Warrior,8795,23305.0
The Warrior,8795,23305.0
The Warrior,8795,23305.0
The Warrior,8795,23305.0
A Funny Thing Happened on the Way to the Forum,8796,17768.0
Salesman,8797,27375.0
Collateral,8798,1538.0
Little Black Book,8799,14846.0
Code 46,8800,2577.0
Harold & Kumar Go to White Castle,8807,11282.0
The Princess Diaries 2: Royal Engagement,8808,11130.0
AVP: Alien vs. Predator,8810,395.0
Yu-Gi-Oh! The Movie,8811,11052.0
We Don't Live Here Anymore,8813,23601.0
Without a Paddle,8814,10762.0
Double Trouble,8819,45335.0
Spinout,8820,18690.0
Harum Scarum,8821,7506.0
The Sting II,8823,36912.0
Bill Cosby: Himself,8827,20120.0
Dead Ringer,8828,22543.0
Anacondas: The Hunt for the Blood Orchid,8830,11237.0
Suspect Zero,8831,8080.0
Warriors of Heaven and Earth,8832,14797.0
Vanity Fair,8833,11632.0
Paparazzi,8835,15644.0
Wicker Park,8836,11208.0
Alice Doesn't Live Here Anymore,8838,16153.0
The Mangler,8839,13559.0
Who's That Knocking at My Door,8840,42694.0
I Vitelloni,8848,12548.0
Flipper,8850,19893.0
Smile,8851,42264.0
A Small Circle of Friends,8853,104659.0
Night of the Demons,8854,24924.0
Lilith,8857,60437.0
Superbabies: Baby Geniuses 2,8859,31117.0
Cellular,8860,9759.0
Resident Evil: Apocalypse,8861,1577.0
Mr. 3000,8864,16232.0
Sky Captain and the World of Tomorrow,8865,5137.0
Wimbledon,8866,11823.0
The Forgotten,8870,10145.0
The Last Shot,8871,26486.0
A Dirty Shame,8872,13702.0
The Motorcycle Diaries,8873,1653.0
Shaun of the Dead,8874,747.0
Murder on the Orient Express,8879,4176.0
Mask,8880,11177.0
The Boston Strangler,8882,26690.0
The Man with One Red Shoe,8884,10905.0
Basket Case 3,8892,27816.0
Basket Case 2,8893,27815.0
Hardcore,8899,42172.0
The Terror,8903,31655.0
Cannibal Holocaust,8906,8689.0
Shark Tale,8907,10555.0
Ladder 49,8908,11128.0
I Heart Huckabees,8910,1599.0
Raise Your Voice,8911,14024.0
Primer,8914,14337.0
Stage Beauty,8915,26108.0
Shall We Dance?,8916,4380.0
Team America: World Police,8917,3989.0
Eulogy,8918,16358.0
The Country Girl,8920,2438.0
The Rose Tattoo,8921,65550.0
Tess,8923,11121.0
Cannonball,8927,21241.0
The Fearless Vampire Killers,8928,3053.0
Black Beauty,8929,28356.0
The Five Obstructions,8930,12456.0
Born Rich,8931,55047.0
The Decline of the American Empire,8933,18499.0
All I Want For Christmas,8935,13644.0
Friday Night Lights,8937,13416.0
Tarnation,8938,1435.0
Being Julia,8943,18701.0
Surviving Christmas,8946,15566.0
The Grudge,8947,1970.0
Alfie,8948,8849.0
Sideways,8949,9675.0
The Machinist,8950,4553.0
Vera Drake,8951,11109.0
Lightning in a Bottle,8954,126148.0
Undertow,8955,16131.0
Saw,8957,176.0
Ray,8958,1677.0
The Incredibles,8961,9806.0
It's All About Love,8963,12777.0
Callas Forever,8964,47959.0
The Polar Express,8965,5255.0
Kinsey,8966,11184.0
After the Sunset,8968,10589.0
Bridget Jones: The Edge of Reason,8969,9801.0
Finding Neverland,8970,866.0
National Treasure,8972,2059.0
Bad Education,8973,140.0
The SpongeBob SquarePants Movie,8974,11836.0
Alexander,8977,1966.0
Guerrilla: The Taking of Patty Hearst,8979,174787.0
Closer,8981,2288.0
I Am David,8982,15397.0
House of Flying Daggers,8983,9550.0
Ocean's Twelve,8984,163.0
Blade: Trinity,8985,36648.0
The Bellboy,8986,15788.0
Bush's Brain,8987,33377.0
Cinderfella,8988,18973.0
Damn Yankees!,8989,41253.0
That's Entertainment!,8998,33740.0
"That's Entertainment, Part II",8999,74719.0
That's Entertainment! III,9000,77448.0
The Wackiest Ship in the Army,9001,43752.0
D.A.R.Y.L.,9004,16248.0
Fire in the Sky,9005,15613.0
Love Me If You Dare,9010,8424.0
Ruby Gentry,9012,50085.0
Control Room,9018,18889.0
The Golem: How He Came Into the World,25737,2972.0
Häxan,25744,57283.0
"Sherlock, Jr.",25750,992.0
The Freshman,25752,42359.0
Greed,25753,1405.0
The Phantom of the Opera,25755,964.0
Pandora's Box,25763,905.0
The Cameraman,25764,31411.0
"Steamboat Bill, Jr.",25769,25768.0
Un chien andalou,25771,626.0
Little Caesar,25773,27899.0
L'Âge d'Or,25774,5729.0
Monkey Business,25777,13911.0
Scarface,25788,877.0
"I Was Born, But...",25792,28268.0
Dinner at Eight,25795,39130.0
She Done Him Wrong,25801,43595.0
L'Atalante,25805,43904.0
The Black Cat,25807,24106.0
Fury,25825,14615.0
Libeled Lady,25826,31773.0
Mr. Deeds Goes to Town,25827,24807.0
The Petrified Forest,25828,17030.0
Nothing Sacred,25839,37650.0
Stage Door,25841,43864.0
Topper,25842,23101.0
Holiday,25850,16274.0
Gaslight,25852,55207.0
Wuthering Heights,25856,3084.0
The Letter,25865,17801.0
Ball of Fire,25868,29884.0
Never Give a Sucker an Even Break,25874,28789.0
The Hard Way,25882,36612.0
Random Harvest,25886,22387.0
Heaven Can Wait,25891,18727.0
Day of Wrath,25898,41391.0
The Curse of the Cat People,25900,28436.0
Henry V,25901,22638.0
Ministry of Fear,25904,21451.0
Mr. Skeffington,25906,43307.0
The Woman in the Window,25911,17136.0
They Were Expendable,25916,18771.0
The Blue Dahlia,25920,16090.0
The Stranger,25927,20246.0
Nightmare Alley,25929,19169.0
Odd Man Out,25930,43461.0
Easter Parade,25937,29380.0
The Lady from Shanghai,25940,3766.0
Letter from an Unknown Woman,25941,946.0
They Live by Night,25945,44190.0
Unfaithfully Yours,25947,33115.0
A Letter to Three Wives,25952,45578.0
King Solomon's Mines,25962,43388.0
Summer Stock,25965,43390.0
Carrie,25971,43358.0
Clash by Night,25972,24003.0
Magnificent Obsession,25993,13457.0
Samurai I: Musashi Miyamoto,25995,31372.0
A Star Is Born,25996,3111.0
The Wild One,25999,28696.0
Night and Fog,26003,803.0
Samurai II: Duel at Ichijoji Temple,26005,31374.0
The Unknown Soldier,26007,36439.0
The Burmese Harp,26009,33319.0
Carousel,26010,28100.0
Samurai III: Duel at Ganryu Island,26012,31378.0
Rodan,26013,19742.0
The Spirit of St. Louis,26025,18776.0
Pickpocket,26052,690.0
David and Lisa,26079,109667.0
Harakiri,26082,14537.0
The Music Man,26084,13671.0
Mutiny on the Bounty,26085,11085.0
An Occurrence at Owl Creek Bridge,26086,53218.0
The Wonderful World of the Brothers Grimm,26093,28367.0
L'eclisse,26094,21135.0
Becket,26111,15421.0
"Hush... Hush, Sweet Charlotte",26116,10299.0
The Killers,26117,24229.0
Onibaba,26122,3763.0
Spider Baby,26125,28504.0
The Battle of Algiers,26131,17295.0
A Charlie Brown Christmas,26133,13187.0
A Thousand Clowns,26147,42731.0
Andrei Rublev,26150,895.0
Au Hasard Balthazar,26151,20108.0
Batman,26152,2661.0
Manos: The Hands of Fate,26157,22293.0
Asterix the Gaul,26160,11047.0
Dont Look Back,26163,135.0
Fando and Lis,26164,33257.0
PlayTime,26171,10227.0
Point Blank,26172,26039.0
Titicut Follies,26176,41212.0
Two for the Road,26178,5767.0
Up the Down Staircase,26180,42713.0
The Heart Is a Lonely Hunter,26188,22176.0
"Yours, Mine and Ours",26198,27983.0
Alice's Restaurant,26199,5638.0
My Night at Maud's,26208,48831.0
A Swedish Love Story,26228,31304.0
The Landlord,26229,64828.0
Performance,26231,26606.0
The Devils,26241,31767.0
Duel,26242,839.0
Mon oncle Antoine,26251,74689.0
El Topo,26258,13041.0
Dr. Phibes Rises Again,26265,18250.0
The Tall Blond Man with One Black Shoe,26268,12089.0
Lady Sings the Blues,26271,23148.0
My Name Is Nobody,26294,9474.0
Scarecrow,26302,31587.0
Sisters,26303,22307.0
California Split,26313,32044.0
Emmanuelle,26317,24402.0
The Phantom of Liberty,26318,5558.0
Flesh for Frankenstein,26320,3043.0
Gone in 60 Seconds,26322,16246.0
The Groove Tube,26323,27977.0
Harry and Tonto,26324,42448.0
Hearts and Minds,26325,42449.0
The Holy Mountain,26326,8327.0
"Cousin, Cousine",26338,5618.0
"Farewell, My Lovely",26342,1835.0
The Story of Adele H,26346,1829.0
Night Moves,26349,32042.0
The Passenger,26350,9652.0
Harlan County U.S.A.,26366,33324.0
The Missouri Breaks,26371,42252.0
Silver Streak,26375,11558.0
High Anxiety,26386,12535.0
"New York, New York",26391,12637.0
Sorcerer,26393,38985.0
The Turning Point,26394,61280.0
Gates of Heaven,26400,24998.0
The Hobbit,26403,1362.0
In Praise Of Older Women,26404,156235.0
Parts: The Clonus Horror,26409,98851.0
Snake in the Eagle's Shadow,26413,11537.0
A Wedding,26414,45695.0
Hair,26422,10654.0
The In-Laws,26425,19827.0
La Luna,26430,30636.0
Starting Over,26435,54663.0
Bad Boys,26462,13633.0
Blue Thunder,26464,6341.0
The Day After,26467,7012.0
Eddie Murphy: Delirious,26471,15251.0
El Norte,26472,17435.0
The Raiders of Atlantis,26480,29173.0
Rumble Fish,26485,232.0
Star 80,26487,30707.0
Twilight Zone: The Movie,26492,15301.0
Suburbia,26494,28054.0
Choose Me,26501,42086.0
Comfort and Joy,26505,30278.0
Electric Dreams,26509,19596.0
The Ice Pirates,26513,10179.0
The Times of Harvey Milk,26524,33138.0
Anne of Green Gables,26528,17663.0
Police Story,26547,9056.0
The Quiet Earth,26554,10176.0
Spies Like Us,26555,9080.0
White Nights,26562,16082.0
’Round Midnight,26564,14670.0
Ginger and Fred,26574,42021.0
The Sacrifice,26578,24657.0
Sherman's March,26581,41480.0
A Better Tomorrow,26585,11471.0
Law of Desire,26599,4043.0
Prince of Darkness,26603,8852.0
A Chinese Ghost Story,26606,30421.0
The Bourne Identity,26614,8677.0
Dominick and Eugene,26622,49314.0
Alice,26631,18917.0
Common Threads: Stories from the Quilt,26655,114524.0
Kiki's Delivery Service,26662,16859.0
Monsieur Hire,26663,38695.0
Cry-Baby,26680,9768.0
Frankenhooker,26684,27274.0
Ghost Dad,26686,10485.0
Havana,26689,22189.0
Ju Dou,26694,41821.0
The Krays,26695,21344.0
Nuns on the Run,26700,11131.0
Patlabor: The Movie,26701,14571.0
The Reflecting Skin,26702,21168.0
State of Grace,26704,1662.0
35 Up,26712,20562.0
Dutch,26726,25330.0
Hearts of Darkness: A Filmmaker's Apocalypse,26729,4539.0
Homicide,26731,22828.0
Johnny Stecchino,26732,12776.0
Riki-Oh: The Story of Ricky,26736,17467.0
Light Sleeper,26737,36351.0
Prospero's Books,26749,5048.0
Quigley Down Under,26750,9588.0
Johnny Suede,26775,45145.0
Porco Rosso,26776,11621.0
The Mambo Kings,26782,40082.0
Night and the City,26784,36288.0
The Story of Qiu Ju,26788,38143.0
Shining Through,26791,31962.0
Visions of Light,26797,41778.0
The Baby of Mâcon,26809,5051.0
Bad Boy Bubby,26810,14135.0
Barbarians at the Gate,26812,27678.0
Fortress,26819,12088.0
The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,26835,67595.0
The Snapper,26838,12664.0
Sonatine,26840,7500.0
Tai-Chi Master,26842,11143.0
Three of Hearts,26843,5187.0
71 Fragments of a Chronology of Chance,26850,32764.0
Darkman II: The Return of Durant,26854,18998.0
Fist of Legend,26865,17809.0
Major League II,26870,11067.0
The Defender,26886,18674.0
Whisper of the Heart,26903,37797.0
Tromeo & Juliet,26915,16233.0
Pusher,26947,2061.0
Gummo,26974,18415.0
The Lion King 2: Simba's Pride,26999,9732.0
From the Earth to the Moon,27002,30983.0
The Interview,27005,19846.0
Gia,27020,14533.0
Thursday,27022,9812.0
Who Am I?,27032,8697.0
Addams Family Reunion,27075,11508.0
Lady Snowblood,27109,2487.0
The End of Evangelion,27156,18491.0
In July,27178,3716.0
Kirikou and the Sorceress,27186,21348.0
Taxi 2,27193,2332.0
The 10th Kingdom,27251,110147.0
An Extremely Goofy Movie,27253,15653.0
The Wind Will Carry Us,27255,43423.0
2046,27266,844.0
Audition,27317,11075.0
Paragraph 175,27322,49671.0
Paradise Lost 2: Revelations,27329,17208.0
Sound and Fury,27334,62529.0
The Hole,27338,467.0
Spiral,27351,11366.0
Is It Fall Yet?,27369,44756.0
61*,27373,20536.0
The Tunnel,27376,3577.0
Joint Security Area,27397,2440.0
Conspiracy,27410,12900.0
The Best Man's Wedding,27416,10978.0
A Dog's Will,27423,40096.0
Blood: The Last Vampire,27441,919.0
Ali G Indahouse,27478,9298.0
Cube²: Hypercube,27482,437.0
My Sassy Girl,27523,11178.0
Waterboys,27544,30839.0
Fubar,27555,13984.0
Sympathy for Mr. Vengeance,27592,4689.0
Suicide Club,27604,12720.0
Soldier's Girl,27646,32526.0
Bright Young Things,27648,15271.0
The Animatrix,27660,55931.0
The Brown Bunny,27664,12703.0
11:14,27674,9282.0
Bring It On Again,27685,12540.0
Crimson Rivers II: Angels of the Apocalypse,27689,60672.0
Evil,27700,11197.0
Battle Royale II: Requiem,27704,3177.0
Lemony Snicket's A Series of Unfortunate Events,27706,11774.0
Bukowski - Born into This,27713,16765.0
A Very Long Engagement,27721,2841.0
Last Life in the Universe,27722,11606.0
Head-On,27727,363.0
Ghost in the Shell 2: Innocence,27728,12140.0
The Cat Returns,27731,15370.0
The Twilight Samurai,27741,12496.0
Salem's Lot,27751,36763.0
Intimate Strangers,27768,21200.0
Ju-on: The Grudge,27772,11838.0
Oldboy,27773,670.0
Ginger Snaps Back: The Beginning,27778,12583.0
Lost Embrace,27783,49681.0
One Missed Call,27784,9694.0
The Jacket,27788,9667.0
Millions,27790,13373.0
The Saddest Music in the World,27792,37209.0
Starship Troopers 2: Hero of the Federation,27793,10304.0
Ju-on: The Grudge 2,27798,9666.0
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,27800,11049.0
Ong-Bak: The Thai Warrior,27801,9316.0
Infernal Affairs II,27802,11647.0
The Sea Inside,27803,1913.0
Spanglish,27808,2539.0
Festival Express,27812,14770.0
The Chorus,27815,5528.0
Saints and Soldiers,27816,10105.0
The Interpreter,27821,179.0
Open Water,27822,83.0
Touch of Pink,27826,55177.0
Layer Cake,27831,4836.0
The Return,27834,11190.0
Flight of the Phoenix,27837,11866.0
Mean Creek,27838,12281.0
The Ring Two,27839,10320.0
The Corporation,27846,11420.0
The Yes Men,27850,3396.0
Ae Fond Kiss...,27851,1404.0
As It Is in Heaven,27857,464.0
The Football Factory,27867,10296.0
Tae Guk Gi: The Brotherhood of War,27869,11658.0
Something the Lord Made,27871,20544.0
Metallica: Some Kind of Monster,27873,11401.0
Redemption: The Stan Tookie Williams Story,27875,31781.0
Schultze Gets the Blues,27876,9483.0
Born into Brothels,27878,1392.0
Dig!,27879,1843.0
Riding Giants,27882,291.0
What the #$*! Do We (K)now!?,27899,8357.0
A Scanner Darkly,27904,3509.0
Outfoxed: Rupert Murdoch's War on Journalism,27912,13372.0
Jerry Seinfeld: I'm Telling You for the Last Time,27922,23319.0
Million Dollar Baby,30707,70.0
The Narrow Margin,30712,31713.0
Vincent & Theo,30723,55309.0
Gozu,30745,12487.0
Hotel Rwanda,30749,205.0
Blood and Black Lace,30783,28055.0
Charlie and the Chocolate Factory,30793,118.0
3-Iron,30803,1280.0
The Life Aquatic with Steve Zissou,30810,421.0
The Aviator,30812,2567.0
The Phantom of the Opera,30816,9833.0
Beyond the Sea,30818,6478.0
The Woodsman,30820,9692.0
In Good Company,30822,1901.0
Meet the Fockers,30825,693.0
The Assassination of Richard Nixon,30846,842.0
A Love Song for Bobby Long,30848,9953.0
The Merchant of Venice,30850,11162.0
Kamikaze Girls,30867,26275.0
Fat Albert,30883,15045.0
In the Realms of the Unreal,30892,1853.0
White Noise,30894,11804.0
The Upside of Anger,30898,11354.0
Sweet Liberty,31000,66600.0
The Phantom of the Opera,31026,69234.0
The Phantom of the Opera,31026,69234.0
The Phantom of the Opera,31026,69234.0
The Phantom of the Opera,31026,69234.0
The Phantom of the Opera,31026,69234.0
The Phantom of the Opera,31026,69234.0
The Phantom of the Opera,31026,69234.0
The Phantom of the Opera,31026,69234.0
Testament,31035,21259.0
Stander,31101,18927.0
Hester Street,31104,42257.0
The Bigamist,31109,74122.0
Imaginary Heroes,31114,25350.0
Sergeant York,31116,16442.0
Wizards,31150,16220.0
Abbott and Costello Meet the Invisible Man,31156,33475.0
The Life and Death of Peter Sellers,31162,10609.0
Appleseed,31184,11633.0
Elektra,31221,9947.0
Coach Carter,31225,7214.0
Shivers,31270,27429.0
A Star Is Born,31284,19610.0
Beastmaster 2: Through the Portal of Time,31290,27549.0
Memories of Murder,31364,11423.0
Hobson's Choice,31374,16410.0
Summer Storm,31408,342.0
Downfall,31410,613.0
The White Sound,31413,273.0
Assault on Precinct 13,31420,8978.0
Are We There Yet?,31422,11637.0
Hide and Seek,31427,11096.0
Boogeyman,31431,8968.0
The Wedding Date,31433,6961.0
Inside I'm Dancing,31435,31165.0
Nobody Knows,31437,2517.0
Employee of the Month,31445,11413.0
Salem's Lot,31502,11343.0
The Marriage of Maria Braun,31522,661.0
The Bitter Tears of Petra von Kant,31524,10310.0
Lessons of Darkness,31547,53200.0
Fata Morgana,31549,55624.0
Howl's Moving Castle,31658,4935.0
Steamboy,31660,8953.0
