adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,22913,tt0120391,en,24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.",0.477356,/bRaQtgsKSXAL0ea8MZ26bIyJs1T.jpg,"[{'name': 'Scala Films', 'id': 4189}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",8/31/97,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,24 7: Twenty Four Seven,FALSE,6.3,10
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,15556,tt0132512,en,At First Sight,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,7.638813,/3noBOQroTjMWAYhlku95Y06v5C5.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/15/99,0,128,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Science gave him sight. She gave him vision.,At First Sight,FALSE,5.9,49
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,28902,tt0120710,en,In Dreams,"Claire Cooper dreams strange things from time to time. One night, she dreams about a little girl being taken away by a stranger...",6.028168,/sNTZu5YTyDn75TOX7Y8qMG7mqcs.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/15/99,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You don't have to sleep to dream,In Dreams,FALSE,5.4,45
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,14709,tt0139699,en,Varsity Blues,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",9.162643,/nnVA3Nmry9furen0NDmJa0QTn2F.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'MTV Films', 'id': 746}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/15/99,0,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It takes a hero to know what's worth winning.,Varsity Blues,FALSE,6,126
FALSE,,75000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,9423,tt0120458,en,Virus,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.",7.116537,/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'BBC Films', 'id': 288}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'Valhalla Motion Pictures', 'id': 11533}, {'name': 'UGC PH', 'id': 23932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1/14/99,14010690,99,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Life on earth is in for a shock.,Virus,FALSE,5,151
FALSE,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",,14443,tt0093072,en,The Garbage Pail Kids Movie,Seven disgusting kids but nevertheless of interesting personality are being made of the green mud coming out of garbage can. Once alive their master gives them rules to obey although they think that life is funnier without following stupid regulations like no television or no candy. Naturally this will cause some conflicts.,3.47192,/xMgUWvNclNqUmedJyMHboZKIaUw.jpg,"[{'name': 'Topps Chewing Gum', 'id': 53493}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/22/87,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It doesn't get any grosser than this!,The Garbage Pail Kids Movie,FALSE,3,20
FALSE,,37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,10658,tt0091225,en,Howard the Duck,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...,10.722672,/f2pj3SSj1GdFSrS5bUojT56umL6.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/1/86,37962774,110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,You will believe that a duck can talk.,Howard the Duck,FALSE,5.1,227
FALSE,"{'id': 340623, 'name': 'The Gate Collection', 'poster_path': '/89oZitdH02NTV7VxKLOmFh427pT.jpg', 'backdrop_path': '/qqE3mix2IqkZivHf2MyfjpCajrD.jpg'}",2500000,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",,6917,tt0093075,en,The Gate,"Three young children accidentally release a horde of nasty, pint-sized demons from a hole in a suburban backyard. What follows is a classic battle between good and evil as the three kids struggle to overcome a nightmarish hell that is literally taking over the Earth.",4.742709,/AqNA6BMyf4jBDcGPLZf2PTmhSFc.jpg,"[{'name': 'Vista Organization', 'id': 4535}, {'name': 'New Century Entertainment Corporation', 'id': 10165}, {'name': 'Alliance Entertainment', 'id': 10166}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/21/87,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Pray it's not too late.,The Gate,FALSE,5.9,107
FALSE,"{'id': 340623, 'name': 'The Gate Collection', 'poster_path': '/89oZitdH02NTV7VxKLOmFh427pT.jpg', 'backdrop_path': '/qqE3mix2IqkZivHf2MyfjpCajrD.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",,40729,tt0099636,en,The Gate II: Trespassers,It's been five years since Terry's friend Glen discovered The Gate to hell in his backyard. Glen has now moved away and Terry begins practicing rituals in Glen's old house and eventually bringing back demons through The Gate and leading to demoniac possession and near world domination.,1.214091,/yuuq5cL4bzGS20kokvCL4HEcEx.jpg,"[{'name': 'Epic Productions', 'id': 1988}, {'name': 'Vision PDG', 'id': 4109}, {'name': 'Alliance Entertainment', 'id': 10166}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/24/90,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's only one thing more terrifying than the first visit. The second.,The Gate II: Trespassers,FALSE,5.3,16
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,24086,tt0090768,en,The Boy Who Could Fly,"Milly and Louis, and their recently-widowed mom, Charlene, move to a new neighborhood. Once there, they all deal with a variety of personal problems, but Milly finds a friend in Eric, her autistic next door neighbor. Eric has a fascination with flight, and as the story progresses, he exerts an enthralling force of change on all those around him.",3.791972,/3oso2pYofHjVvPYeQ6JOJmoXQSM.jpg,"[{'name': 'Lorimar Motion Pictures', 'id': 1887}]",[],8/15/86,7177431,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A very special love. And a very special magic. But is it real magic or just an illusion?,The Boy Who Could Fly,FALSE,6,36
FALSE,"{'id': 123213, 'name': 'The Fly (1958 series)', 'poster_path': '/if9PkF46yCeMp9WTYhUOjxnytAt.jpg', 'backdrop_path': '/1MMTGpmm0E9yXRTNyW0YebAs66S.jpg'}",700000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,11815,tt0051622,en,The Fly,"In Montreal, the industrial François Delambre is called late night by his sister-in-law Helene Delambre. She tells him that she has just killed her beloved husband Andre Delambre, using the press of their plant to press his head and left hand. François calls his acquaintance, Inspector Charas, and later the reluctant Helene is convinced to tell them what happened. She explains that Andre had invented a matter transportation apparatus, and while experimenting with himself, a fly entered the chamber, exchanging one hand and the head with him after the transference.",8.407369,/jA6GYQDuR0RV99sWcjCzz8gcbHB.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/16/58,3000000,94,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,If she looked upon the horror her husband had become... she would scream for the rest of her life!,The Fly,FALSE,6.9,129
FALSE,"{'id': 109609, 'name': 'The Fly Collection', 'poster_path': '/r6mRcDV2MIbDQ79JpeGls5DnDfr.jpg', 'backdrop_path': '/6nU5cC8qaVO3hzSMDMJp4HCFwDA.jpg'}",15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,9426,tt0091064,en,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",13.534589,/q49tjSe3O152t9QVwaradePGu7W.jpg,"[{'name': 'SLM Production Group', 'id': 396}, {'name': 'Brooksfilms', 'id': 5612}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/15/86,60629159,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Be afraid. Be very afraid.,The Fly,FALSE,7.1,1038
FALSE,"{'id': 109609, 'name': 'The Fly Collection', 'poster_path': '/r6mRcDV2MIbDQ79JpeGls5DnDfr.jpg', 'backdrop_path': '/6nU5cC8qaVO3hzSMDMJp4HCFwDA.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,10344,tt0097368,en,The Fly II,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.",9.207436,/zoIWGWVMCbkmsVieP99br9ZC8yY.jpg,"[{'name': 'Brooksfilms', 'id': 5612}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2/10/89,38903179,105,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,Like Father Like Son,The Fly II,FALSE,5.2,159
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,15698,tt0091875,en,Running Scared,Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer that nearly killed them in the past.,4.819467,/2LoovCuL3mP7deokeMlqtZRMq1v.jpg,"[{'name': 'David Foster Productions', 'id': 496}, {'name': 'Turman-Foster Company', 'id': 662}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/27/86,0,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two of Chicago's Finest?,Running Scared,FALSE,6.4,58
FALSE,,12000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,2620,tt0090660,en,Armed and Dangerous,"Dooley, a cop wrongly sacked for corruption, teams up with a useless defence lawyer in their new careers... as security guards. When the two are made fall guys for a robbery at a location they are guarding, the pair begin to investigate corruption within the company and their union. They soon make enemies of everyone, but can the unlikely duo save the day?",5.037671,/5pO6QI7zKYDbic1ULYQkZ7VLV18.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Delphi V Productions', 'id': 1174}, {'name': 'Frostbacks', 'id': 1175}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/15/86,15945534,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Undercover. Overdressed. And keeping you safe from the scum of the earth,Armed and Dangerous,FALSE,5.3,46
FALSE,"{'id': 111751, 'name': 'Texas Chainsaw Massacre Collection', 'poster_path': '/lxYgt4gS4CEvfC2ZCa83IiOsOiu.jpg', 'backdrop_path': '/1zIwt7gUyxKhOKYXN5XNGdGxwHg.jpg'}",85000,"[{'id': 27, 'name': 'Horror'}]",,30497,tt0072271,en,The Texas Chain Saw Massacre,Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,15.526413,/hXF5nuEvUIlMXv4fOCIhA8KWaN2.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Vortex', 'id': 1197}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/1/74,30859000,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who will survive and what will be left of them?,The Texas Chain Saw Massacre,FALSE,7.1,617
FALSE,"{'id': 111751, 'name': 'Texas Chainsaw Massacre Collection', 'poster_path': '/lxYgt4gS4CEvfC2ZCa83IiOsOiu.jpg', 'backdrop_path': '/1zIwt7gUyxKhOKYXN5XNGdGxwHg.jpg'}",4700000,"[{'id': 27, 'name': 'Horror'}]",,16337,tt0092076,en,The Texas Chainsaw Massacre 2,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,9.501011,/1EI0Qs6AhtxdamRBsFC4zm2I6sj.jpg,"[{'name': 'Cannon Films', 'id': 4110}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/22/86,8025872,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,After a decade of silence... The buzzz is back!,The Texas Chainsaw Massacre 2,FALSE,5.8,142
FALSE,"{'id': 111751, 'name': 'Texas Chainsaw Massacre Collection', 'poster_path': '/lxYgt4gS4CEvfC2ZCa83IiOsOiu.jpg', 'backdrop_path': '/1zIwt7gUyxKhOKYXN5XNGdGxwHg.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,25018,tt0099994,en,Leatherface: Texas Chainsaw Massacre III,"A couple encounters a perverted gas station attendant who threatens them with a shotgun. They take a deserted path in Texas to seek help, but only meet up with a cannibalistic clan interested in helping themselves to fresh meat.",5.79907,/6NmMY1e7P9bkb0I1srDuV6fjIzt.jpg,"[{'name': 'Nicolas Entertainment', 'id': 33306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/12/90,5765562,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He puts the teeth in terror.,Leatherface: Texas Chainsaw Massacre III,FALSE,5.1,75
FALSE,"{'id': 111751, 'name': 'Texas Chainsaw Massacre Collection', 'poster_path': '/lxYgt4gS4CEvfC2ZCa83IiOsOiu.jpg', 'backdrop_path': '/1zIwt7gUyxKhOKYXN5XNGdGxwHg.jpg'}",600000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,16780,tt0110978,en,Texas Chainsaw Massacre: The Next Generation,"Everyone's favorite chainsaw-wielding psychopath, Leatherface, is back for more prom-night gore, and this time he's joined by his bloodthirsty family. Four stranded yet carefree teens are taken in by a backwoods family, clueless of their host family's grisly habits. The terrified youths, including sweet Jenny, try to escape from Leatherface and his crazed clan, including the bionic Vilmer.",6.854576,/eSg1yVW3R2iIj5WqMvua5MQeJsF.jpg,"[{'name': 'Ultra Muchos Productions', 'id': 17479}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/94,185898,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If looks could kill, he wouldn't need a chainsaw.",Texas Chainsaw Massacre: The Next Generation,FALSE,3.9,96
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,12151,tt0091877,en,Ruthless People,"A couple, cheated by a vile businessman, kidnap his wife in retaliation, without knowing that their enemy is delighted they did.",7.427491,/nH0nq1Nk7jTlZv1aj7SnspMJyQy.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/26/86,71624879,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sam Stone's wife has just been kidnapped... And he doesn't want her back!,Ruthless People,FALSE,6.7,104
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",,25438,tt0092112,en,Trick or Treat,"Eddie is your average 80's metal head teen. Now he's obsessed with his heavy-metal superstar idol, Sammi Curr who is killed in a hotel fire. Eddie becomes the recipient of the only copy of Curr's unreleased album, which when played backwards brings Sammi back to life. As Halloween approaches, Eddie begins to realize that this isn't only rock 'n roll... it's life and death.",2.612214,/21ouEk4YP3kwmghiIjplbyayK3l.jpg,"[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/24/86,6797218,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What are you afraid of? It's only rock and roll...,Trick or Treat,FALSE,5.6,40
FALSE,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,33278,tt0090917,en,Deadly Friend,"Paul is a new kid in town with a robot named ""BB"". He befriends Samantha and the three of them have a lot of good times together. That is, until Samantha's abusive father throws her down some stairs and kills her. In an effort to save her life, Paul implants BB's computer brain into Samantha's human brain.",5.012318,/cLuIQDB0SjvptANfLTpNxs9tXcP.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Pan Arts', 'id': 8792}, {'name': 'Layton', 'id': 43687}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/10/86,8988731,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,There's no one alive who'll play with the girl next door.,Deadly Friend,FALSE,5.9,57
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,274253,tt0090710,en,Belizaire the Cajun,"In 19th-century Louisiana's Cajun country, Belizaire (Armand Assante) is the informal spokesman for his citizens, who don't see eye to eye with local racists who wish to eradicate all Cajuns. Complicating matters is the fact that Belizaire's former flame (Gail Youngs) is now married to his biggest rival (Will Patton), an affluent landowner's son. Before he knows it, Belizaire is caught up in a web of murder, lies and prejudice.",0.063442,/6Nm19lP4RfS8vmhaaqaBfqqicN8.jpg,"[{'name': 'Cote Blanche Productions', 'id': 22490}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/13/86,1,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Belizaire the Cajun,FALSE,5,1
FALSE,,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,192,tt0091605,en,The Name of the Rose,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",11.469751,/dk3Vmp86t4lacnI3sQuU9ihOCUh.jpg,"[{'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': 'Les Films Ariane', 'id': 7110}, {'name': 'RAI Radiotelevisione Italiana', 'id': 20091}, {'name': 'Cristaldifilm', 'id': 45693}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",9/24/86,77200000,130,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,"Who, in the name of God, is getting away with murder?",The Name of the Rose,FALSE,7.2,739
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,10945,tt0091306,en,Jumpin' Jack Flash,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day she gets a strange message from an unknown source. The message is coded. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout she remains in contact with this unknown person, who needs Terry to help save his life.",4.477284,/nZcBdD3HRA6PPvfDY9UL0PWS5hi.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/9/86,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An Adventure In Comedy,Jumpin' Jack Flash,FALSE,5.9,86
FALSE,,18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,10013,tt0091738,en,Peggy Sue Got Married,"Peggy Sue faints at a Highschool reunion. When she wakes up she finds herself in her own past, just before she finished school.",7.471655,/hr3IcU519Ha5ADGuRLfhHlOi937.jpg,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/5/86,41382841,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Knowing what you know now, what would you do differently?",Peggy Sue Got Married,FALSE,5.9,138
FALSE,"{'id': 9332, 'name': 'Crocodile Dundee Collection', 'poster_path': '/uFYcjCVfr5lsDnWliBWuHgWXgw.jpg', 'backdrop_path': '/pI2EqYQCzCRnrpiFHl8rrGp1qW9.jpg'}",5000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,9671,tt0090555,en,Crocodile Dundee,"When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",7.791212,/uQyFHP0BBQcOVAbfpmiTnj5rKDm.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rimfire Films', 'id': 15081}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",9/26/86,328203506,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's a little of him in all of us.,Crocodile Dundee,FALSE,6.3,512
FALSE,"{'id': 9332, 'name': 'Crocodile Dundee Collection', 'poster_path': '/uFYcjCVfr5lsDnWliBWuHgWXgw.jpg', 'backdrop_path': '/pI2EqYQCzCRnrpiFHl8rrGp1qW9.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",,9396,tt0092493,en,Crocodile Dundee II,Australian outback expert protects his New York love from gangsters who've followed her down under.,8.948565,/m8DRsyNMD1pzWIgOb7X6XN7R3y0.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/19/88,239606210,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The world's favourite adventurer is back for more! much more!,Crocodile Dundee II,FALSE,5.5,310
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,11038,tt0092105,en,Tough Guys,"Harry Doyle (Lancaster) and Archie Lang (Douglas) are two old-time train robbers, who held up a train in 1956 and have been incarcerated for thirty years. After serving their time, they are released from jail and have to adjust to a new life of freedom. Harry and Archie realize that they still have the pizzazz when, picking up their prison checks at a bank, they foil a robbery attempt. Archie, who spent his prison time pumping himself up, easily picks up a 20-year-old aerobics instructor. Harry, on the other hand, has to waste away his days in a nursing home. They both have festering resentments -- Archie for having to endure a humiliating job as a busboy; Harry for having to endure patronizing attitudes toward senior citizens. The two old pals finally go back to what they know best. After successfully robbing an armored car, they decide to rob the same train that they robbed thirty years ago.",2.86084,/zAXFmIRTSPkQbyTVSZa1GUtCQD9.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/3/86,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They're Out To Teach A New World Some Old Tricks.,Tough Guys,FALSE,5.7,41
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,12278,tt0091991,en,Soul Man,"Soul Man is a comedy film made in 1986 about a man who undergoes racial transformation with pills to qualify for an African-American-only scholarship at Harvard Law School. It stars C. Thomas Howell, Rae Dawn Chong, Arye Gross, James Earl Jones, Leslie Nielsen, and Julia Louis-Dreyfus.",3.589199,/gf8FmcNSKLXHxhsgSRnlRpPpnHj.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/24/86,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy with heart and soul,Soul Man,FALSE,5.4,42
FALSE,"{'id': 387219, 'name': 'The Hustler Collection', 'poster_path': '/8kBQvshMpK76aET1hLfAxnDle5W.jpg', 'backdrop_path': None}",13800000,"[{'id': 18, 'name': 'Drama'}]",,11873,tt0090863,en,The Color of Money,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",11.613655,/xBFzAIDqlvyDIy5Zf5ASVz3kHwN.jpg,"[{'name': 'Silver Screen Partners', 'id': 514}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/7/86,52293982,119,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The Hustler isn't what he used to be. But he has the next best thing. A kid who is.,The Color of Money,FALSE,6.7,297
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,18588,tt0090567,en,52 Pick-Up,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a video tape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through.",15.921964,/vNSp1QB0mJtBVCDtcb4UY0mNYAB.jpg,"[{'name': 'Cannon Group', 'id': 1444}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/7/86,5186646,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They shouldn't have blackmailed Harry Mitchell. He made them pay - in blood...,52 Pick-Up,FALSE,5.8,23
