id,keywords
841,"[{'id': 530, 'name': 'prophecy'}, {'id': 616, 'name': 'witch'}, {'id': 1299, 'name': 'monster'}, {'id': 1475, 'name': 'telepathy'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 1826, 'name': 'space marine'}, {'id': 2280, 'name': 'emperor'}, {'id': 2766, 'name': 'mutation'}, {'id': 3074, 'name': 'insurgence'}, {'id': 3801, 'name': 'space travel'}, {'id': 4234, 'name': 'guild'}, {'id': 4235, 'name': 'duke'}, {'id': 4237, 'name': 'water'}, {'id': 4238, 'name': 'chosen one'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4743, 'name': 'jihad'}, {'id': 6074, 'name': 'spice'}, {'id': 6091, 'name': 'war'}, {'id': 194063, 'name': 'messiah'}, {'id': 197602, 'name': 'denunciation'}]"
11051,"[{'id': 186, 'name': 'christianity'}, {'id': 2052, 'name': 'traitor'}, {'id': 2974, 'name': 'jesus christ'}, {'id': 3035, 'name': 'roman'}, {'id': 3571, 'name': 'crucifixion'}, {'id': 4115, 'name': 'longing'}, {'id': 4690, 'name': 'moral conflict'}, {'id': 41511, 'name': 'cross'}, {'id': 161216, 'name': 'blasphemy'}, {'id': 162706, 'name': 'temptation'}, {'id': 162708, 'name': 'mary magdalene'}]"
242,"[{'id': 131, 'name': 'italy'}, {'id': 186, 'name': 'christianity'}, {'id': 242, 'name': 'new york'}, {'id': 441, 'name': 'assassination'}, {'id': 700, 'name': 'italo-american'}, {'id': 716, 'name': 'vatican'}, {'id': 717, 'name': 'pope'}, {'id': 718, 'name': 'confession'}, {'id': 720, 'name': 'helicopter'}, {'id': 5600, 'name': 'daughter'}, {'id': 10909, 'name': 'lawyer'}]"
1411,"[{'id': 572, 'name': 'sex'}, {'id': 1664, 'name': 'eroticism'}, {'id': 2426, 'name': 'group sex'}, {'id': 3036, 'name': 'bible'}, {'id': 3684, 'name': 'religion and supernatural'}, {'id': 6150, 'name': 'faith'}, {'id': 6548, 'name': 'the rapture'}, {'id': 10062, 'name': 'religious conversion'}, {'id': 10150, 'name': 'end of the world'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 12654, 'name': 'armageddon'}, {'id': 161264, 'name': 'religious fanatic'}]"
9769,"[{'id': 931, 'name': 'jealousy'}, {'id': 1328, 'name': 'secret'}, {'id': 1936, 'name': 'blackmail'}, {'id': 1992, 'name': 'professor'}, {'id': 2087, 'name': 'lolita'}, {'id': 2483, 'name': 'nudity'}, {'id': 3182, 'name': 'seduction'}, {'id': 6149, 'name': 'police'}, {'id': 7312, 'name': 'road trip'}, {'id': 9673, 'name': 'love'}, {'id': 9826, 'name': 'murder'}, {'id': 10508, 'name': 'teacher'}, {'id': 13130, 'name': 'teenager'}, {'id': 14794, 'name': 'lust'}, {'id': 33513, 'name': 'desire'}, {'id': 40895, 'name': 'illness'}, {'id': 160089, 'name': 'underage'}, {'id': 178649, 'name': 'voyeurism'}, {'id': 201490, 'name': 'flirtation'}, {'id': 208445, 'name': 'virginity'}]"
9424,"[{'id': 236, 'name': 'suicide'}, {'id': 572, 'name': 'sex'}, {'id': 2041, 'name': 'island'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3713, 'name': 'chase'}, {'id': 6149, 'name': 'police'}, {'id': 6255, 'name': 'insanity'}, {'id': 6270, 'name': 'high school'}, {'id': 6318, 'name': 'control'}, {'id': 9678, 'name': 'mind control'}, {'id': 9826, 'name': 'murder'}, {'id': 10508, 'name': 'teacher'}, {'id': 12105, 'name': 'student'}, {'id': 12400, 'name': 'brainwashing'}, {'id': 13130, 'name': 'teenager'}, {'id': 14837, 'name': 'rage'}, {'id': 207069, 'name': 'behavior'}]"
9835,"[{'id': 131, 'name': 'italy'}, {'id': 4461, 'name': 'postman'}, {'id': 10391, 'name': 'mafia'}, {'id': 10685, 'name': 'escape'}, {'id': 13142, 'name': 'gangster'}, {'id': 192519, 'name': 'emigrant'}]"
857,"[{'id': 1327, 'name': 'war crimes'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 1543, 'name': 'war veteran'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2770, 'name': 'war ship'}, {'id': 3800, 'name': 'airplane'}, {'id': 3930, 'name': 'bravery'}, {'id': 4299, 'name': 'normandy'}, {'id': 4300, 'name': 'parachute'}, {'id': 4302, 'name': 'troops'}, {'id': 4303, 'name': 'waffen ss'}, {'id': 4304, 'name': 'omaha beach'}, {'id': 6092, 'name': 'army'}, {'id': 7956, 'name': 'cowardice'}, {'id': 11108, 'name': 'american flag'}, {'id': 11111, 'name': 'war memorial'}, {'id': 11371, 'name': 'deserted town'}, {'id': 162365, 'name': 'military'}, {'id': 207883, 'name': '1940s'}]"
17539,"[{'id': 237, 'name': 'gay'}, {'id': 10183, 'name': 'independent film'}, {'id': 10198, 'name': 'gay relationship'}]"
44322,[]
22777,[]
20173,[]
10957,"[{'id': 1938, 'name': 'sword'}, {'id': 4931, 'name': 'pig'}]"
9570,"[{'id': 1373, 'name': 'killer robot'}, {'id': 1826, 'name': 'space marine'}, {'id': 4078, 'name': 'ghost ship'}, {'id': 4380, 'name': 'black hole'}]"
16249,"[{'id': 395, 'name': 'gambling'}, {'id': 616, 'name': 'witch'}, {'id': 5621, 'name': 'american football coach'}, {'id': 8338, 'name': 'coach'}, {'id': 12988, 'name': 'pirate'}]"
13962,[]
14612,[]
19378,"[{'id': 977, 'name': 'cat'}, {'id': 9951, 'name': 'alien'}]"
65157,[]
29228,[]
19379,"[{'id': 10364, 'name': 'mission'}]"
11164,"[{'id': 271, 'name': 'competition'}, {'id': 5440, 'name': 'adversary'}, {'id': 6075, 'name': 'sport'}, {'id': 6483, 'name': 'ice hockey'}, {'id': 7813, 'name': 'hockey player'}, {'id': 7814, 'name': 'hockey coach'}, {'id': 14751, 'name': 'youth'}]"
18887,"[{'id': 10310, 'name': 'leprechaun'}]"
40866,[]
24736,"[{'id': 9826, 'name': 'murder'}, {'id': 10349, 'name': 'survival'}, {'id': 14601, 'name': 'explosion'}]"
10122,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 455, 'name': 'farewell'}, {'id': 1007, 'name': 'homesickness'}, {'id': 1432, 'name': 'nasa'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 4379, 'name': 'time travel'}, {'id': 4414, 'name': 'adventure'}, {'id': 9951, 'name': 'alien'}, {'id': 9963, 'name': 'kids and family'}, {'id': 15162, 'name': 'dog'}]"
24816,"[{'id': 246, 'name': 'dancing'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 2342, 'name': 'laughing'}, {'id': 2343, 'name': 'magic'}]"
9994,"[{'id': 212, 'name': 'london england'}, {'id': 703, 'name': 'detective'}, {'id': 2011, 'name': 'queen'}, {'id': 9401, 'name': 'sherlock holmes'}, {'id': 155325, 'name': 'cartoon mouse'}]"
25445,[]
12129,"[{'id': 179294, 'name': 'counterfeiting ring'}, {'id': 208361, 'name': 'the love bug'}]"
14140,"[{'id': 155645, 'name': 'auto mechanic'}, {'id': 159953, 'name': 'automobile racing'}, {'id': 169639, 'name': 'smart car'}, {'id': 179213, 'name': 'monte carlo rally'}, {'id': 208361, 'name': 'the love bug'}]"
10439,"[{'id': 616, 'name': 'witch'}, {'id': 3335, 'name': 'halloween'}, {'id': 33795, 'name': 'salem'}, {'id': 180193, 'name': 'trick or treating'}, {'id': 180194, 'name': 'spellcasting'}]"
11158,"[{'id': 1412, 'name': 'becoming an adult'}, {'id': 1436, 'name': 'inventor'}, {'id': 3256, 'name': 'infant'}, {'id': 18035, 'name': 'family'}]"
9354,"[{'id': 1436, 'name': 'inventor'}, {'id': 3126, 'name': 'ant'}, {'id': 6380, 'name': 'shrinking'}, {'id': 7035, 'name': 'riesen insekten'}, {'id': 8515, 'name': 'biene'}, {'id': 10226, 'name': 'neighbor'}]"
28736,[]
34774,"[{'id': 385, 'name': 'jules verne'}, {'id': 2580, 'name': 'shipwreck'}]"
37969,"[{'id': 977, 'name': 'cat'}, {'id': 10468, 'name': 'bear'}, {'id': 15162, 'name': 'dog'}]"
9631,"[{'id': 417, 'name': 'corruption'}, {'id': 1562, 'name': 'hostage'}, {'id': 6125, 'name': 'pension'}, {'id': 6139, 'name': 'innocence'}, {'id': 6149, 'name': 'police'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 14677, 'name': 'bullet wound'}, {'id': 209140, 'name': 'negotiator'}]"
9820,"[{'id': 10132, 'name': 'matchmaking'}, {'id': 18008, 'name': 'divorced'}, {'id': 168211, 'name': 'twins separated at birth'}, {'id': 187056, 'name': 'woman director'}]"
14013,"[{'id': 1485, 'name': 'stadium'}, {'id': 3338, 'name': 'invention'}, {'id': 6075, 'name': 'sport'}, {'id': 6732, 'name': 'mascot'}, {'id': 8508, 'name': 'party'}, {'id': 9713, 'name': 'friends'}, {'id': 10456, 'name': 'athlete'}, {'id': 10594, 'name': 'money'}, {'id': 12094, 'name': 'business'}, {'id': 41391, 'name': 'tequila'}, {'id': 200739, 'name': 'driveway'}, {'id': 213118, 'name': 'sportscaster'}]"
36606,"[{'id': 2793, 'name': 'film director'}, {'id': 4328, 'name': 'costume'}, {'id': 5956, 'name': 'stuntman'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 11614, 'name': 'filmmaker'}, {'id': 11830, 'name': 'hot tub'}, {'id': 12093, 'name': 'special effects'}, {'id': 12396, 'name': 'hollywood'}, {'id': 13028, 'name': 'writer'}, {'id': 14599, 'name': 'birthday cake'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 33879, 'name': 'producer'}, {'id': 50244, 'name': 'making of'}, {'id': 156507, 'name': 'rainstorm'}, {'id': 158235, 'name': 'film crew'}, {'id': 162262, 'name': 'movie star'}, {'id': 166297, 'name': 'set'}, {'id': 166300, 'name': 'location'}, {'id': 166309, 'name': 'documentary crew'}, {'id': 166310, 'name': 'cast'}, {'id': 166313, 'name': 'effects'}, {'id': 166321, 'name': 'film union'}, {'id': 166323, 'name': 'horror filmmaking'}, {'id': 166329, 'name': 'film industry'}, {'id': 166339, 'name': 'prop'}, {'id': 187056, 'name': 'woman director'}]"
96196,"[{'id': 388, 'name': 'scotland'}, {'id': 5698, 'name': 'egg'}, {'id': 11254, 'name': 'loss of virginity'}, {'id': 15055, 'name': 'kissing'}, {'id': 187056, 'name': 'woman director'}, {'id': 209003, 'name': 'gentile'}]"
98505,"[{'id': 2548, 'name': 'kleptomania'}, {'id': 3363, 'name': 'hypnosis'}, {'id': 178210, 'name': 'marital problem'}, {'id': 215579, 'name': 'hypnotherapy'}]"
1779,"[{'id': 592, 'name': 'capitalism'}, {'id': 14737, 'name': 'economics'}, {'id': 156052, 'name': 'unemployment'}, {'id': 156338, 'name': 'corporate greed'}]"
10849,"[{'id': 242, 'name': 'new york'}, {'id': 1388, 'name': 'cinema'}, {'id': 5571, 'name': 'great depression'}, {'id': 13072, 'name': 'falling in love'}, {'id': 162262, 'name': 'movie star'}, {'id': 184989, 'name': 'spectacle'}]"
678,"[{'id': 703, 'name': 'detective'}, {'id': 1415, 'name': 'small town'}, {'id': 1420, 'name': 'gas station'}, {'id': 1635, 'name': 'deaf-mute'}, {'id': 1660, 'name': 'suppressed past'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 9104, 'name': 'partner'}, {'id': 9758, 'name': 'deception'}, {'id': 11435, 'name': 'briefcase'}, {'id': 13142, 'name': 'gangster'}, {'id': 33456, 'name': 'double cross'}, {'id': 155436, 'name': 'classic noir'}, {'id': 177362, 'name': 'tax evasion'}, {'id': 180172, 'name': 'framed for murder'}, {'id': 195402, 'name': 'film noir'}]"
907,"[{'id': 128, 'name': 'love triangle'}, {'id': 428, 'name': 'nurse'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 1465, 'name': 'loss of family'}, {'id': 2504, 'name': 'world war i'}, {'id': 3460, 'name': 'russian revolution 1917'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 4500, 'name': 'step parents'}, {'id': 5600, 'name': 'daughter'}, {'id': 6917, 'name': 'epic'}]"
5961,"[{'id': 1155, 'name': 'brother sister relationship'}, {'id': 1192, 'name': 'sweden'}, {'id': 1452, 'name': 'loss of child'}, {'id': 1872, 'name': 'loss of father'}, {'id': 2637, 'name': 'bishop'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3739, 'name': 'funeral'}, {'id': 5561, 'name': 'child prodigy'}]"
47908,"[{'id': 10685, 'name': 'escape'}, {'id': 163484, 'name': 'senior citizen'}, {'id': 220195, 'name': 'daughter–in–law'}]"
42121,[]
2887,"[{'id': 237, 'name': 'gay'}, {'id': 740, 'name': 'aids'}, {'id': 8629, 'name': 'made for cable tv'}, {'id': 9766, 'name': 'hiv'}, {'id': 13005, 'name': 'doctor'}, {'id': 17995, 'name': 'epidemic'}, {'id': 173504, 'name': 'lgbt history'}, {'id': 188957, 'name': 'virus'}]"
11974,"[{'id': 2340, 'name': 'paranoia'}, {'id': 3700, 'name': 'garbage'}, {'id': 6259, 'name': 'psychopath'}, {'id': 6876, 'name': 'vacation'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10532, 'name': 'suburbia'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12339, 'name': 'slasher'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 13112, 'name': 'murderer'}, {'id': 15346, 'name': 'old dark house'}, {'id': 18058, 'name': 'pig mask'}, {'id': 18127, 'name': 'new neighbor'}, {'id': 157758, 'name': 'axe murder'}, {'id': 160840, 'name': 'dream sequence'}, {'id': 162993, 'name': 'dark humor'}, {'id': 176182, 'name': 'psycho'}, {'id': 180523, 'name': 'neighborhood'}, {'id': 183953, 'name': 'madman'}, {'id': 193227, 'name': 'lunatic'}]"
20348,"[{'id': 1820, 'name': 'trip'}, {'id': 3800, 'name': 'airplane'}, {'id': 10183, 'name': 'independent film'}, {'id': 10287, 'name': 'skydiving'}, {'id': 11695, 'name': 'automobile'}, {'id': 33979, 'name': 'surprise party'}, {'id': 161188, 'name': 'austin texas'}, {'id': 167043, 'name': 'road movie'}, {'id': 167863, 'name': 'male bonding'}, {'id': 168697, 'name': 'firework'}, {'id': 168700, 'name': 'dusty'}, {'id': 168701, 'name': 'stunt flying'}]"
26648,"[{'id': 1631, 'name': 'concentration camp'}, {'id': 1664, 'name': 'eroticism'}, {'id': 4581, 'name': 'jam'}, {'id': 5136, 'name': 'uniform'}, {'id': 6373, 'name': 'sadomasochism'}, {'id': 11510, 'name': 'unfaithfulness'}, {'id': 33720, 'name': 'guilt'}, {'id': 174594, 'name': 'nazi resistance'}, {'id': 187056, 'name': 'woman director'}, {'id': 233055, 'name': 'vienna'}]"
11911,"[{'id': 2652, 'name': 'nazis'}, {'id': 3658, 'name': 'career'}, {'id': 5810, 'name': 'pact with the devil'}, {'id': 15001, 'name': 'demon'}, {'id': 184989, 'name': 'spectacle'}]"
793,"[{'id': 1415, 'name': 'small town'}, {'id': 4075, 'name': 'ear'}, {'id': 9937, 'name': 'suspense'}, {'id': 10183, 'name': 'independent film'}, {'id': 33699, 'name': 'policeman'}, {'id': 156207, 'name': 'ear cut off'}]"
35144,"[{'id': 5571, 'name': 'great depression'}, {'id': 18087, 'name': 'attempted rape'}, {'id': 163726, 'name': 'hitchhiking'}, {'id': 198910, 'name': 'child smoking cigarette'}, {'id': 198912, 'name': 'riding freight train'}, {'id': 198914, 'name': 'institution'}]"
9325,"[{'id': 958, 'name': 'indian lead'}, {'id': 2398, 'name': 'narration'}, {'id': 2526, 'name': 'human animal relationship'}, {'id': 4344, 'name': 'musical'}, {'id': 5650, 'name': 'feral child'}, {'id': 10787, 'name': 'jungle'}, {'id': 11477, 'name': 'talking animal'}, {'id': 11500, 'name': 'anthropomorphism'}, {'id': 13014, 'name': 'orphan'}, {'id': 191117, 'name': 'disney'}, {'id': 230873, 'name': 'animal lead'}, {'id': 236685, 'name': 'walt disney'}]"
43037,[]
10340,"[{'id': 977, 'name': 'cat'}, {'id': 1440, 'name': 'spaghetti'}, {'id': 1808, 'name': 'lover (female)'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 5091, 'name': 'kiss'}, {'id': 10336, 'name': 'animation'}, {'id': 15162, 'name': 'dog'}]"
10144,"[{'id': 658, 'name': 'sea'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3071, 'name': 'prince'}, {'id': 4152, 'name': 'kingdom'}, {'id': 5600, 'name': 'daughter'}, {'id': 5938, 'name': 'mermaid'}, {'id': 7376, 'name': 'princess'}, {'id': 10336, 'name': 'animation'}, {'id': 11017, 'name': 'spell'}, {'id': 188993, 'name': 'true love'}, {'id': 190406, 'name': 'bargain'}]"
10414,"[{'id': 1483, 'name': 'sports team'}, {'id': 6075, 'name': 'sport'}, {'id': 6483, 'name': 'ice hockey'}, {'id': 41132, 'name': 'hockey game'}, {'id': 41401, 'name': 'winning'}, {'id': 156115, 'name': 'feel-good ending'}, {'id': 191222, 'name': 'the big game'}]"
10437,"[{'id': 65, 'name': 'holiday'}, {'id': 2964, 'name': 'future'}, {'id': 4344, 'name': 'musical'}, {'id': 6162, 'name': 'past'}, {'id': 33966, 'name': 'scrooge'}, {'id': 161174, 'name': 'christmas carol'}, {'id': 180975, 'name': 'charles dickens'}, {'id': 207317, 'name': 'christmas'}]"
15300,"[{'id': 174240, 'name': 'juvenile crime'}, {'id': 174243, 'name': 'child empowerment'}, {'id': 174244, 'name': 'brawl'}, {'id': 174245, 'name': 'boy singer'}, {'id': 174252, 'name': 'name change'}, {'id': 174254, 'name': 'slingshot'}, {'id': 174258, 'name': 'juvenile detention'}]"
12230,"[{'id': 8841, 'name': 'puppy'}, {'id': 10336, 'name': 'animation'}, {'id': 15162, 'name': 'dog'}, {'id': 158369, 'name': 'dalmatian'}]"
13380,"[{'id': 65, 'name': 'holiday'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 207317, 'name': 'christmas'}]"
10693,"[{'id': 334, 'name': 'flying'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 2343, 'name': 'magic'}, {'id': 2710, 'name': 'fairy'}, {'id': 3650, 'name': 'child hero'}, {'id': 3930, 'name': 'bravery'}, {'id': 4418, 'name': 'pirate gang'}, {'id': 5938, 'name': 'mermaid'}, {'id': 10336, 'name': 'animation'}, {'id': 12988, 'name': 'pirate'}, {'id': 47972, 'name': 'native peoples'}]"
11335,"[{'id': 1009, 'name': 'baby'}, {'id': 1936, 'name': 'blackmail'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 10244, 'name': 'based on cartoon'}, {'id': 41599, 'name': 'sailor'}, {'id': 155586, 'name': 'spinach'}, {'id': 223172, 'name': 'abandoned baby'}]"
11135,"[{'id': 1384, 'name': 'diamant'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2161, 'name': 'mouse'}, {'id': 3184, 'name': 'alligator'}, {'id': 4725, 'name': 'baby-snatching'}, {'id': 5350, 'name': 'eagle'}, {'id': 5657, 'name': 'australia'}, {'id': 5739, 'name': 'waterfall'}, {'id': 8723, 'name': 'poacher'}, {'id': 9109, 'name': 'nest'}, {'id': 193760, 'name': 'australian outback'}]"
11319,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 2161, 'name': 'mouse'}, {'id': 4725, 'name': 'baby-snatching'}, {'id': 5344, 'name': 'bottle'}, {'id': 10084, 'name': 'rescue'}, {'id': 10336, 'name': 'animation'}, {'id': 10591, 'name': 'energy'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 14617, 'name': 'mole'}, {'id': 33885, 'name': 'car'}, {'id': 156168, 'name': 'hole'}, {'id': 158027, 'name': 'tide'}]"
14822,[]
15969,"[{'id': 539, 'name': 'middle east'}, {'id': 4344, 'name': 'musical'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 15252, 'name': 'magical object'}, {'id': 18165, 'name': 'animal'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 198756, 'name': 'aladdin'}]"
13155,"[{'id': 209649, 'name': 'wizard of oz'}]"
10249,"[{'id': 9715, 'name': 'superhero'}, {'id': 12670, 'name': 'los angeles'}, {'id': 175091, 'name': 'flying man'}, {'id': 175103, 'name': 'pilot hero'}, {'id': 175107, 'name': 'nazi collaborator'}, {'id': 208289, 'name': '1980s'}]"
15943,"[{'id': 10909, 'name': 'lawyer'}, {'id': 15162, 'name': 'dog'}, {'id': 33518, 'name': 'district attorney'}]"
10882,"[{'id': 2116, 'name': 'sleep'}, {'id': 2343, 'name': 'magic'}, {'id': 3071, 'name': 'prince'}, {'id': 3098, 'name': 'castle'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4152, 'name': 'kingdom'}, {'id': 4344, 'name': 'musical'}, {'id': 5091, 'name': 'kiss'}, {'id': 7376, 'name': 'princess'}, {'id': 7430, 'name': 'sleeping beauty'}, {'id': 10336, 'name': 'animation'}, {'id': 10466, 'name': 'knight'}, {'id': 12554, 'name': 'dragon'}, {'id': 34137, 'name': 'dungeon'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 223448, 'name': 'fairies'}]"
24808,"[{'id': 291, 'name': 'circus'}, {'id': 616, 'name': 'witch'}, {'id': 818, 'name': 'based on novel'}, {'id': 952, 'name': 'lightning'}, {'id': 1566, 'name': 'dream'}, {'id': 2158, 'name': 'maze'}, {'id': 2857, 'name': 'elephant'}, {'id': 3199, 'name': 'clown'}, {'id': 3473, 'name': 'carnival'}, {'id': 3986, 'name': 'spider'}, {'id': 4252, 'name': 'black magic'}, {'id': 5202, 'name': 'boy'}, {'id': 11181, 'name': 'decapitation'}, {'id': 14527, 'name': 'storm'}, {'id': 14792, 'name': 'tarantula'}, {'id': 33505, 'name': 'gothic'}, {'id': 163075, 'name': 'sideshow'}, {'id': 166109, 'name': 'child murder'}, {'id': 178883, 'name': 'autumn'}, {'id': 230951, 'name': 'lightning rod'}]"
19762,"[{'id': 10183, 'name': 'independent film'}]"
13850,"[{'id': 170633, 'name': 'southern'}]"
2619,"[{'id': 1338, 'name': 'bachelor'}, {'id': 5938, 'name': 'mermaid'}]"
65158,[]
53565,"[{'id': 4344, 'name': 'musical'}]"
41841,[]
27332,"[{'id': 572, 'name': 'sex'}, {'id': 818, 'name': 'based on novel'}, {'id': 2493, 'name': 'oklahoma'}, {'id': 7281, 'name': 'shooting'}, {'id': 10683, 'name': 'coming of age'}]"
97,"[{'id': 282, 'name': 'video game'}, {'id': 2157, 'name': 'hacker'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6104, 'name': 'computer'}, {'id': 10568, 'name': 'science fiction'}]"
10419,"[{'id': 236, 'name': 'suicide'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4344, 'name': 'musical'}, {'id': 10144, 'name': 'anti semitism'}, {'id': 174594, 'name': 'nazi resistance'}, {'id': 174599, 'name': 'swing dancing'}]"
11675,"[{'id': 387, 'name': 'california'}, {'id': 2547, 'name': 'new identity'}, {'id': 3335, 'name': 'halloween'}, {'id': 4009, 'name': 'witness protection'}, {'id': 5301, 'name': 'brother'}, {'id': 5923, 'name': 'sister'}, {'id': 6271, 'name': 'boarding school'}, {'id': 6275, 'name': 'school party'}, {'id': 6464, 'name': 'uncle'}, {'id': 11040, 'name': 'masked killer'}, {'id': 11696, 'name': 'underage drinking'}, {'id': 12974, 'name': 'principal'}, {'id': 14819, 'name': 'violence'}, {'id': 34079, 'name': 'death'}, {'id': 156075, 'name': 'evil'}, {'id': 179565, 'name': 'michael myers'}, {'id': 232798, 'name': 'seventeen'}]"
2107,"[{'id': 2136, 'name': 'television'}, {'id': 2221, 'name': 'meteorology'}, {'id': 3337, 'name': 'metereologist'}, {'id': 3912, 'name': 'tv duel'}, {'id': 6340, 'name': 'weatherman'}, {'id': 12670, 'name': 'los angeles'}, {'id': 156052, 'name': 'unemployment'}]"
6471,"[{'id': 160730, 'name': 'wild comedy'}, {'id': 160736, 'name': 'blow'}, {'id': 160738, 'name': 'neominstrelsy'}, {'id': 160741, 'name': 'phone book'}, {'id': 160742, 'name': 'sharecropper'}, {'id': 160743, 'name': 'tennis court'}]"
9442,"[{'id': 5609, 'name': 'nostalgia'}, {'id': 9755, 'name': 'parody'}, {'id': 11427, 'name': 'movie reference'}, {'id': 12999, 'name': 'black and white'}, {'id': 34117, 'name': 'cult film'}, {'id': 155790, 'name': 'private detective'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 207883, 'name': '1940s'}]"
11591,"[{'id': 2588, 'name': 'brain'}, {'id': 3455, 'name': 'just married'}, {'id': 4491, 'name': 'marriage contract'}, {'id': 13027, 'name': 'wedding'}, {'id': 188083, 'name': 'brain surgeon'}]"
13697,"[{'id': 596, 'name': 'adultery'}, {'id': 3521, 'name': 'earthquake'}, {'id': 3929, 'name': 'hope'}, {'id': 5522, 'name': 'grand canyon'}, {'id': 5638, 'name': 'arrest'}, {'id': 6054, 'name': 'friendship'}, {'id': 15118, 'name': 'ensemble'}, {'id': 15119, 'name': 'mugger'}, {'id': 15120, 'name': 'kindness'}]"
19158,"[{'id': 158072, 'name': 'man eaten by monster'}]"
227,"[{'id': 542, 'name': 'street gang'}, {'id': 6272, 'name': ""children's home""}, {'id': 10683, 'name': 'coming of age'}, {'id': 10726, 'name': 'gang'}, {'id': 14857, 'name': 'juvenile delinquent'}, {'id': 223438, 'name': 'based on young adult novel'}]"
87,"[{'id': 483, 'name': 'riddle'}, {'id': 1454, 'name': 'treasure'}, {'id': 2860, 'name': 'heart'}, {'id': 4062, 'name': 'skeleton'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 13006, 'name': 'torture'}, {'id': 14819, 'name': 'violence'}, {'id': 15149, 'name': 'monkey'}, {'id': 34117, 'name': 'cult film'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 162767, 'name': 'thuggee'}, {'id': 167106, 'name': 'conveyor belt'}, {'id': 174465, 'name': 'mine car'}, {'id': 174468, 'name': 'rope bridge'}, {'id': 174469, 'name': 'belching'}, {'id': 174472, 'name': 'child driving a car'}, {'id': 174476, 'name': 'eating brains'}, {'id': 174480, 'name': 'splits'}, {'id': 176731, 'name': 'indiana jones'}, {'id': 184134, 'name': 'archeology\xa0'}]"
123,"[{'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarves'}, {'id': 611, 'name': 'hobbit'}, {'id': 10364, 'name': 'mission'}]"
9314,"[{'id': 716, 'name': 'vatican'}, {'id': 1755, 'name': 'fascism'}, {'id': 2137, 'name': 'totalitarian regime'}, {'id': 4565, 'name': 'dystopia'}, {'id': 8202, 'name': 'big brother'}, {'id': 12400, 'name': 'brainwashing'}, {'id': 162331, 'name': 'orwellian'}]"
11336,"[{'id': 732, 'name': 'coma'}, {'id': 798, 'name': 'sheriff'}, {'id': 818, 'name': 'based on novel'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 9937, 'name': 'suspense'}, {'id': 10024, 'name': 'psychopathic killer'}, {'id': 10170, 'name': 'premonition'}, {'id': 10183, 'name': 'independent film'}, {'id': 10629, 'name': 'vision'}, {'id': 13005, 'name': 'doctor'}, {'id': 13063, 'name': 'car accident'}, {'id': 14676, 'name': 'series of murders'}, {'id': 14742, 'name': 'psychic'}, {'id': 15002, 'name': 'dark hero'}, {'id': 33505, 'name': 'gothic'}, {'id': 41410, 'name': 'madness'}, {'id': 187844, 'name': 'flashback'}]"
