id,title,budget,genres,overview,revenue,runtime,vote_average,vote_count,year
10399,Mansfield Park,0.0,"['Drama', 'Romance']","This fun and sexy comedy tells a timelessly entertaining story where wealthy, secret passions and mischievous women put love to the test.. When a spirited young woman, Fanny Price, is sent away to live on the great country estate of her rich cousins, she's meant to learn the ways of proper society. But while Fanny learns ""their"" ways, she also enlightens them with a wit and sparkle all her own!",0,112.0,6.7,81,1999
90762,"Goodbye, 20th Century",0.0,"['Adventure', 'Comedy', 'Fantasy', 'Science Fiction']","In the year 2019, after global destruction and descent into savagery, the immortal Kuzman tried to discover his destiny in order to learn how to die. As he enters the whirling circles of time, we discover the blasphemy of our century, and how it is to close its circle",0,83.0,7.5,2,1998
2668,Sleepy Hollow,100000000.0,"['Drama', 'Fantasy', 'Thriller', 'Mystery']",New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,206071502,105.0,6.9,1774,1999
36643,The World Is Not Enough,135000000.0,"['Adventure', 'Action', 'Thriller']","Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to a protect beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.",361832400,128.0,6.0,878,1999
99,All About My Mother,8272296.0,"['Comedy', 'Drama']","A single mother in Madrid sees her only son die on his birthday as he runs to seek an actress' autograph. Beside herself with grief, she returns to Barcelona to tell the boy's father about the death of the son he never knew he had.",67872296,101.0,7.4,337,1999
159569,Home Page,0.0,['Documentary'],"A look at the early days of online culture as personified by college student Justin Hall, now acknowleged as the web’s first blogger.  Called “Groundbreaking” by Roger Ebert, the film screened at the Sundance, Rotterdam, SXSW, Thessaloniki and Full Frame festivals, among others, and was broadcast on HBO, IFC and throughout Europe after a limited theatrical release.",0,102.0,0.0,0,1998
77010,The Living Dead Girl,0.0,['Horror'],"A toxic spill revives a beautiful, dead heiress who, with the help of her childhood friend, must quench her insatiable thirst for blood",0,86.0,6.0,18,1982
25898,Babes in Toyland,0.0,['Comedy'],"Ollie Dee and Stanley Dum try to borrow money from their employer, the toymaker, to pay off the mortgage on Mother Peep's shoe and keep it and Little Bo Peep from the clutches of the evil Barnaby. When that fails, they trick Barnaby into marrying Stanley Dum instead of Bo Peep. Enraged, Barnaby unleashes the bogeymen from their caverns to destroy Toyland.",0,73.0,6.6,28,2034
9647,Scrooged,0.0,"['Fantasy', 'Comedy', 'Drama']","In this modern take on Charles Dickens' ""A Christmas Carol,"" Frank Cross (Bill Murray) is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life, Claire Phillips (Karen Allen). But after firing a staff member, Eliot Loudermilk (Bobcat Goldthwait), on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.",60328000,101.0,6.7,395,1988
11787,Harvey,0.0,"['Comedy', 'Drama']","The classic stage hit gets the Hollywood treatment in the story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",0,104.0,7.7,159,2050
5156,Bicycle Thieves,133000.0,['Drama'],"Antonio, an unemployed man in the depressed post-WWII economy of Italy, at last finds a good job hanging up posters, the only requirement for which is that he must have his own bicycle. When Antonio's bicycle is stolen, he and his son are forced to walk the streets of Rome in search of it, or else face ruin.",361712,93.0,8.0,404,2048
24276,Matewan,4000000.0,['Drama'],"Filmed in the coal country of West Virginia, ""Matewan"" celebrates labor organizing in the context of a 1920s work stoppage. Union organizer, Joe Kenehan, a scab named ""Few Clothes"" Johnson and a sympathetic mayor and police chief heroically fight the power represented by a coal company and Matewan's vested interests so that justice and workers' rights need not take a back seat to squalid working conditions, exploitation and the bottom line.",1680358,132.0,7.2,33,1987
11953,Kagemusha,0.0,"['Action', 'Drama', 'History', 'War']","When a warlord dies, a peasant thief is called upon to impersonate him, in order to protect his clan from appearing weak and vulnerable. But he finds himself haunted by the warlord’s spirit as well as his own ambitions.",0,180.0,7.7,135,1980
44662,47 Samurai,0.0,"['History', 'Drama', 'Action']","The story tells of a group of samurai who were left leaderless (becoming ronin) after their daimyo (feudal lord) was forced to commit seppuku (ritual suicide) for assaulting a court official named Kira Yoshinaka, whose title was Kōzuke no suke. The ronin avenged their master's honor after patiently waiting and planning for over a year to kill Kira. In turn, the ronin were themselves forced to commit seppuku for committing the crime of murder.",0,207.0,7.1,20,2062
29005,McCabe & Mrs. Miller,0.0,['Western'],"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",0,120.0,7.3,82,1971
26371,Maurice,0.0,"['Drama', 'Romance']","After his lover rejects him, a young man trapped by the oppressiveness of Edwardian society tries to come to terms with and accept his sexuality.",0,134.0,7.1,62,1987
596,The Grapes of Wrath,750000.0,['Drama'],"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncles farm, and joins them the next day as they head for California and a new life... Hopefully.",0,129.0,7.8,211,2040
52470,My Man Godfrey,0.0,['Comedy'],"The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves.",0,92.0,6.4,4,2057
20334,The Shop Around the Corner,0.0,"['Comedy', 'Romance']","Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",0,99.0,7.9,107,2040
11393,The Natural,28000000.0,['Drama'],"An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league in this magical sports fantasy. With the aid of a bat cut from a lightning struck tree, Hobbs lives the fame he should have had earlier when, as a rising pitcher, he is inexplicably shot by a young woman.",47951979,137.0,7.0,162,1984
31121,Shampoo,0.0,"['Comedy', 'Drama', 'Romance']","George Roundy is a Beverly Hills hairstylist whose uncontrolled libido stands between him and his ambitions. He wants the security of a relationship. He wants to be a hairdressing ""star"" and open his own salon. But the fact that he beds down with the wife, daughter and mistress of a potential backer doesn't help. It also does little for his relationship with his current girlfriend.",0,109.0,6.3,41,1975
293,A River Runs Through It,0.0,['Drama'],"A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.",43440294,123.0,7.0,241,1992
10998,Fatal Attraction,14000000.0,"['Romance', 'Drama', 'Thriller', 'Horror', 'Mystery']",A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,320145693,119.0,6.6,305,1987
12235,Jagged Edge,15000000.0,"['Mystery', 'Thriller']","San Francisco heiress Page Forrester is brutally murdered in her remote beach house. Her husband Jack is devastated by the crime but soon finds himself accused of her murder. He hires lawyer Teddy Barnes to defend him, despite the fact she hasn't handled a criminal case for many years. There's a certain chemistry between them and Teddy soon finds herself defending the man she loves.",0,108.0,6.5,63,1985
36094,Stanley & Iris,23000000.0,"['Drama', 'Romance']","An illiterate cook at a company cafeteria tries for the attention of a newly widowed woman. As they get to know one another, she discovers his inability to read. When he is fired, she takes on trying to teach him to read in her kitchen each night.",5820015,104.0,5.7,26,1990
9013,Midnight Run,30000000.0,"['Adventure', 'Comedy', 'Crime']","An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",38413606,126.0,7.2,241,1988
11005,Awakenings,0.0,['Drama'],"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",52096475,120.0,7.6,568,1990
59820,Come See the Paradise,0.0,"['Drama', 'Romance', 'History']","Come See The Paradise is a deeply touching love story set against the backdrop of a dramatic and controversial period in American history, It follows the romance and eventual marriage of Jack McGurn (Dennis Quad), a hot blooded Irish American, and a beautiful Japanese American Lily Dawanura (Tamlyn Tomita), at the outset of World War II. The clash of cultures, at once painful for the two lovers, becomes insurmountable after the Japanese bomb Pearl Harbor. Lily and the Kawamuras are relocated To a bleak, outdoor internment camp in California, Jack is drafted into the Army, powerless to help the woman he loves abandoning all hope of ever winning her family's approval.",0,133.0,6.1,14,1990
2924,Backdraft,75000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",They say a blast of flames can take a life ... and hide a secret. But now firemen brothers Brian and Stephen McCaffrey are battling each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.,152368585,137.0,6.4,360,1991
177,The Fisher King,24000000.0,"['Comedy', 'Drama']",Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,41895491,137.0,7.2,346,1991
38557,The River,18000000.0,['Drama'],"Farming family battles severe storms, a bank threatening to reposses their farm, and other hard times in a battle to save and hold on to their farm.",11500000,122.0,6.5,21,1984
42087,Country,0.0,['Drama'],"Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife decides to fight for her family.",0,105.0,6.3,6,1984
13681,Places in the Heart,0.0,"['Drama', 'Family']","In 1930s Southern US, a widow and her family try to run their cotton farm with the help of a disparate group of friends.",0,111.0,7.1,31,1984
34760,"'night, Mother",0.0,['Drama'],"It happened in 1983. It was a rare and remarkable theatrical experience. Controversial. Provocative. And shocking. Now, two Academy Award-winning actresses make the Pulitzer Prize-winning play the motion picture event of the year. What would you do if someone you loved sat down with you one night and calmly told you that they were going to end their life before morning?",442000,96.0,5.8,6,1986
9946,End of Days,100000000.0,"['Action', 'Fantasy', 'Horror', 'Mystery']","On December 28th, 1999, the citizens of New York City are getting ready for the turn of the millennium. However, the Devil decides to crash the party by coming to the city, inhabiting a man's body, and searching for his chosen bride, a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist called Jericho Cane.",211989043,121.0,5.5,488,1999
863,Toy Story 2,90000000.0,"['Animation', 'Comedy', 'Family']","Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",497366869,92.0,7.3,3914,1999
31582,Flawless,0.0,"['Comedy', 'Drama']",An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,4488529,112.0,5.9,56,1999
125520,Miss Julie,0.0,['Drama'],A footman seduces a count's daughter. Adaptation of August Strindberg's famous play.,0,103.0,6.3,3,1999
22267,Ride with the Devil,38000000.0,"['Drama', 'War', 'Romance', 'Western']","Ride with the Devil follows four people who are fighting for truth and justice amidst the turmoil of the American Civil War. Director Ang Lee takes us to a no man's land on the Missouri/Kansas border where a staunch loyalist, an immigrant's son, a freed slave, and a young widow form an unlikely friendship as they learn how to survive in an uncertain time. In a place without rules and redefine the meaning of bravery and honor.",635096,138.0,6.6,49,1999
55123,Tumbleweeds,312000.0,"['Comedy', 'Drama']","A woman constantly runs from town to town with her 12 year old daughter to escape failed relationships. The film opens with one escape and the shift into a new start in San Diego. There Mom takes up with a controlling trucker and fights with her weirdo boss. Meanwhile, the daughter, used to making the constant shifts, finds a fit at school including getting chosen for a play lead.",1281176,102.0,6.2,11,1999
5486,A Bay of Blood,0.0,"['Horror', 'Thriller']","An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate.",0,84.0,6.4,53,1971
10411,The Distinguished Gentleman,0.0,['Comedy'],"A Florida con man uses the passing of the long time Congressman from his district who he just happens to share a name with, to get elected to his version of paradise, Congress, where the money flows from lobbyists. But soon he learns the nature of the game and decides to fight back the only way he knows how, with a con.",46434570,112.0,5.7,78,1992
41462,The Hitch-Hiker,0.0,"['Crime', 'Thriller']",Two fishermen pick up a psychotic escaped convict who tells them that he intends to murder them when the ride is over.,0,71.0,6.6,28,2053
1718,Santa Fe Trail,0.0,"['Action', 'Western']","As a penalty for fighting fellow classmates days before graduating from West Point, J.E.B. Stuart, George Armstrong Custer and four friends are assigned to the 2nd Cavalry, stationed at Fort Leavenworth. While there they aid in the capture and execution of the abolitionist, John Brown following the Battle of Harper's Ferry.",0,110.0,3.6,5,2040
28604,Lauderdale,0.0,[],"""Porky"" style teen comedy with plenty of gross out jokes and nudity. A nerd and his out-of-control friend chase a dream girl to a beach on Florida where all the expected carrying on occurs.",0,91.0,1.7,3,1989
15506,Agnes Browne,0.0,['Drama'],"When Agnes Browne's husband died, she discovered something amazing... Herself.",0,92.0,6.3,9,1999
20024,The End of the Affair,23000000.0,['Drama'],"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",10827816,102.0,6.6,56,1999
78256,The End of the Affair,0.0,['Romance'],A civil servant's wife (Deborah Kerr) in wartime London vows to leave her injured lover (Van Johnson) if he recovers.,0,105.0,6.3,2,2055
13787,Holy Smoke!,0.0,"['Comedy', 'Drama']","While on a journey of discovery in exotic India, beautiful young Ruth Barron falls under the influence of a charismatic religious guru. Her desperate parents then hire PJ Waters, a macho cult de-programmer who confronts Ruth in a remote desert hideaway. But PJ quickly learns that he's met his match in the sexy, intelligent and iron-willed Ruth.",0,115.0,5.3,47,1999
54933,A Map of the World,0.0,['Drama'],"School nurse Alice Goodwin lives with her husband and two daughters on a dairy farm in a small Wisconsin community. After an accident on her property involving a friend's child, the town turns against her and Alice finds herself fighting charges of child abuse.",0,125.0,6.4,8,1999
9684,Sweet and Lowdown,0.0,"['Comedy', 'Drama']","A comedic biopic focused on the life of fictional jazz guitarist Emmett Ray. Ray was an irresponsible, free-spending, arrogant, obnoxious, alcohol-abusing, miserable human being, who was also arguably the best guitarist in the world.",0,95.0,6.8,109,1999
9586,The Bonfire of the Vanities,47000000.0,"['Comedy', 'Drama']","After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight, and attracting the interest of a down and out reporter.",15691192,125.0,5.3,113,1990
41638,Broadway Damage,0.0,[],Romantic comedy about aspiring writers in NY.,0,0.0,6.0,1,1997
70801,Daddy-Long-Legs,0.0,"['Drama', 'Comedy']","Wealthy Jervis Pendleton acts as benefactor for orphan Judy Abbott, anonymously sponsoring her in her boarding school. But as she grows up, he finds himself falling in love with her, and she with him, though she does not know that the man she has fallen for is her benefactor.",0,85.0,7.4,5,2019
33015,Go West,0.0,"['Comedy', 'Western']","Keaton portrays Friendless, who travels west to try to make his fortune. Once there, he tries his hand at bronco-busting, cattle wrangling, and dairy farming, eventually forming a bond with a cow named ""Brown Eyes."" Eventually he finds himself leading a herd of cattle through Los Angeles.",0,69.0,6.8,19,2025
777,Grand Illusion,0.0,"['Drama', 'History', 'War']","A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.",0,114.0,7.5,126,2037
21887,The Great Santini,0.0,['Drama'],"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated marine pilot.",0,115.0,6.9,21,1979
5652,The James Dean Story,0.0,['Documentary'],"Released two years after James Dean's death, this documentary chronicles his short life and career via black-and-white still photographs, interviews with the aunt and uncle who raised him, his paternal grandparents, a New York City cabdriver friend, the owner of his favorite Los Angeles restaurant, outtakes from East of Eden, footage of the opening night of Giant, and Dean's ironic PSA for safe driving.",0,81.0,6.2,6,2057
19664,The Sea Wolves,0.0,"['War', 'Action', 'Thriller']","This true story follows the exploits of a top secret British military mission to destroy Nazi radio ships in a neutral harbor during WWII. The daring plan is led by British Intelligence officers Col. Lewis Pugh (Gregory Peck) and Capt. Gavin Stewart (Roger Moore). Since the ships are in neutral territory the British Military command, while encouraging the scheme, must deny any knowledge of it if it fails. Pugh and Stewart enlist the aid of retired officer Col. Bill Grice (David Niven) and some of his former soldiers. On the pretext of being on a fishing expedition, these seemingly drunken old men in civilian clothing must board and destroy 3 Nazi ships, whose radio transmissions have resulted in Nazi submarines sinking allied ships. While Stewart arranges a diversion on shore, Pugh and Grice carry out the dangerous raid on and destruction of the Nazi ships.",0,120.0,5.7,19,1980
32331,Stealing Home,0.0,"['Drama', 'Romance']","Billy Wyatt (Harmon), a former high school and minor-league baseball baseball player receives a telephone call from his mother revealing that his former child-sitter, and later in his teens, his first love, Katie Chandler (Foster), has died. Wyatt returns home to deal with this tragedy reminescing over his childhood growing up with his father, Katie and best friend Alan Appleby.",7467504,98.0,5.9,15,1988
76083,Tarzan the Fearless,0.0,"['Action', 'Adventure']","Mary Brooks' father, who has been studying ancient tribes, falls into the hands of ""the people of Zar, god of the Emerald Fingers."" Tarzan helps Mary locate her father, rescues everyone from the High Priest of Zar, and takes Mary to his cave.",0,85.0,2.8,4,2033
32628,Three Ages,0.0,"['Drama', 'Comedy']","""The Three Ages,"" Buster Keaton's first feature-length film after a number of comedy shorts, is his parody of Griffith's ""Intolerance."" Keaton tells three parallel stories about the perils of romance, one set in the Stone Age, one during the Roman Empire, and one during the 20th century.",0,63.0,7.2,20,2023
32669,The Two Jakes,19000000.0,"['Crime', 'Drama', 'Mystery']","This sequel to the classic Chinatown finds private detective Jake Gittes still haunted from the events of the first film. Hired by a man to investigate his wife's infidelities, Jake once again finds himself involved in a complicated plot involving murder, oil, and even some ghosts from his past.",10000000,138.0,6.2,48,1990
18161,U2: Rattle and Hum,0.0,"['Documentary', 'Music']","A concert movie on an unprecedented scale, Rattle And Hum captures U2 - on and off the stage - during their triumphant Joshua Tree tour. From the giant technicolour stadium celebrations to the black-and-white intensity of the indoor shows, this is U2 at their best. Follow the group across America, exploring new influences, playing with the legendary B.B. King from Dublin to Graceland.",0,98.0,6.3,28,1988
31681,Hell in the Pacific,0.0,"['Drama', 'War']","During World War II, a shot-down American pilot and a marooned Japanese navy captain find themselves stranded on the same small uninhabited island in the Pacific Ocean. Following war logic, each time the crafty Japanese devises something useful, he guards it to deny its use to the Yank, who then steals it, its proceeds or the idea and/or ruins it. Yet each gets his chance to kill and/or capture the other, but neither pushes this to the end. After a while of this pointless pestering, they end up joining forces to build and man a raft...",0,103.0,6.8,41,2068
33666,The Glass Bottom Boat,0.0,"['Comedy', 'Romance']","Bruce (Rod Taylor), the owner of a aerospace company, is infatuated with Jennifer (Doris Day) and hires her to be his biographer so that he can be near her and win her affections. Is she actually a Russian spy trying to obtain aerospace secrets?",0,110.0,4.8,16,2066
32274,Cradle Will Rock,0.0,['Drama'],"A true story of politics and art in the 1930s USA, centered around a leftist musical drama and attempts to stop its production.",0,132.0,7.2,18,1999
10402,Deuce Bigalow: Male Gigolo,17000000.0,['Comedy'],"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",65535067,88.0,5.4,314,1999
497,The Green Mile,60000000.0,"['Fantasy', 'Drama', 'Crime']","A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",284600000,189.0,8.2,4166,1999
1715,The Cider House Rules,24000000.0,['Drama'],"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?",88545092,126.0,6.9,285,1999
35118,Diamonds,0.0,"['Comedy', 'Drama', 'Mystery']",Mystery about an ex-prizefighter who embarks on a journey to find 13 missing diamonds,0,91.0,5.4,7,1999
42739,The War Zone,0.0,['Drama'],"An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret.",0,98.0,7.2,54,1999
26162,The Bat Whispers,0.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",A master criminal terrorizes the occupants of an isolated country mansion.,0,83.0,6.3,4,2030
25188,The Last Picture Show,1300000.0,['Drama'],The coming of age of a youth named Sonny in a small Texas town in the 1950s.,29133000,118.0,7.6,133,1971
15515,The 7th Voyage of Sinbad,650000.0,"['Action', 'Adventure', 'Family', 'Fantasy']","When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",0,88.0,6.8,52,2058
75888,Blood on the Sun,0.0,"['Action', 'Drama', 'War']","Nick Condon, an American journalist in 1945 Tokyo, publishes the Japanese master plan for world domination. Reaction from the understandably upset Japanese provides the action, but this is overshadowed by the propaganda of the time.",0,93.0,5.1,7,2045
1439,Anna and the King,75000000.0,"['Drama', 'History', 'Romance']",The story of the romance between the King of Siam (now Thailand) and the widowed British school teacher Anna Leonowens during the 1860's. Anna teaches the children and becomes romanced by the King. She convinces him that a man can be loved by just one woman.,0,148.0,6.4,204,1999
2277,Bicentennial Man,100000000.0,"['Comedy', 'Science Fiction']","Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",93700000,131.0,6.9,998,1999
10137,Stuart Little,133000000.0,"['Animation', 'Fantasy', 'Family', 'Comedy']","The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.",300135367,84.0,5.8,998,1999
10387,The Emperor and the Assassin,0.0,"['Drama', 'History']","In pre-unified China, the King of Qin sends his concubine to a rival kingdom to produce an assassin for a political plot, but as the king's cruelty mounts she finds her loyalty faltering.",0,162.0,7.4,18,1998
49948,Fantasia 2000,80000000.0,"['Animation', 'Family', 'Music']","Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.",90874570,74.0,7.0,300,1999
334,Magnolia,37000000.0,['Drama'],"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",48451803,188.0,7.5,844,1999
30237,Onegin,14000000.0,"['Drama', 'Romance']","In the opulent St. Petersburg of the Empire period, Eugene Onegin is a jaded but dashing aristocrat - a man often lacking in empathy, who suffers from restlessness, melancholy and, finally, regret. Through his best friend Lensky, Onegin is introduced to the young Tatiana. A passionate and virtuous girl, she soon falls hopelessly under the spell of the aloof newcomer and professes her love for him",206128,104.0,5.8,26,1999
50116,Simpatico,10000000.0,"['Comedy', 'Drama']","As youths in Azusa, Vinnie, Carter, and Rosie pull off a racing scam, substituting winners for plodders and winning big bucks on long odds. When an official uncovers the scam, they set him up for blackmail. Jump ahead twenty years, Carter and Rosie are married, successful racers in Kentucky about to sell their prize stallion, Simpatico. Vinnie is a drunk in Pomona. Vinnie decides to make a play for Rosie, lures Carter to California, steals his wallet and heads for Kentucky with the original blackmail material. Carter begs Vinnie's friend, a grocery clerk named Cecilia, to follow Vinnie and get the stuff back that he has in a box. Will she succeed?",929606,106.0,5.3,6,1999
46435,Topsy-Turvy,0.0,"['Comedy', 'Drama', 'Music']","After their production ""Princess Ida"" meets with less-than-stunning reviews, the relationship between Gilbert and Sullivan is strained to breaking. Their friends and associates attempt to get the two to work together again, which opens the way to ""The Mikado,"" one of the duo's greatest successes.",0,160.0,6.7,41,1999
94260,The Alley Cats,0.0,"['Drama', 'Foreign']","Amid Europe's superwealthy jet set, lovely Leslie (Anne Arthur) feels neglected by her cheating fiancé, Logan (Charlie Hickman). She gets even by pursuing a few dalliances of her own and, in the process, falls for a gorgeous lesbian socialite (Sabrina Koch). Slip on your oversized sunglasses and slide back to the swinging '60s for director Radley Metzger's fab erotic confection, a shocker at the time of its initial release.",0,83.0,2.5,2,2066
22213,Boiling Point,0.0,"['Drama', 'Action', 'Adventure', 'Crime', 'Thriller']","Red is an aging scam-artist who's just been released from prison together with Ronnie, a young and not-so-bright hoodlum who is easily manipulated. Their new business is to organize fake-money sales and then kill the buyer to take his money; but when Ronnie kills an undercover secret service agent, his partner Jimmy Mercer vows revenge and is given one week to catch the killers before being transferred. Written by Giancarlo Cairella",0,92.0,4.6,26,1993
47070,Brenda Starr,0.0,"['Adventure', 'Fantasy']","Mike is a struggling artist who draws the 'Brenda Starr' strip for the papers. When Brenda comes to life in the strip and sees how unappreciated she is by Mike, she leaves the strip. To get her back, and keep his job, Mike draws himself into the strip. In her world, Brenda Starr is the Ace Reporter for the New York Flash. She is talented, fearless, smart and a very snappy dresser. The only competition she has is from the rival paper's top reporter Libby Lipscomb. Brenda heads to the Amazon jungle to find a scientist with a secret formula which will create cheap and powerful gas from ordinary water. (This movie was filmed in 1986 but release was delayed for several years.)",0,93.0,5.1,7,1989
36492,Carnal Knowledge,0.0,['Drama'],"The concurrent sexual lives of best friends Jonathan and Sandy are presented, those lives which are affected by the sexual mores of the time and their own temperament, especially in relation to the respective women who end up in their lives.",28623900,98.0,6.7,34,1971
624,Easy Rider,360000.0,"['Adventure', 'Drama']",A cross-country trip to sell drugs puts two hippie bikers on a collision course with small-town prejudices.,0,95.0,7.0,411,2069
26578,The Falcon and the Snowman,0.0,"['Thriller', 'Drama', 'Crime']",The true story of a disillusioned military contractor employee and his drug pusher childhood friend who became walk-in spies for the Soviet Union.,0,132.0,6.5,43,1985
415072,Hi-Yo Silver,0.0,['Western'],"Edited version of the 1938 Republic serial ""The Lone Ranger.""",0,68.0,0.0,0,2040
43103,Room at the Top,0.0,"['Romance', 'Drama']","In late 1940s Yorkshire, England, ambitious young man Joe Lampton (Laurence Harvey), who has just moved from the dreary factory town of Dufton, arrives in Warnley, to assume a secure, but poorly-paid, post in the Borough Treasurer's Department. Determined to succeed, and ignoring the warnings of a colleague, Soames (Donald Houston), he is drawn to Susan Brown (Heather Sears), daughter of the local industrial magnate, Mr. Brown (Donald Wolfit). He deals with Joe's social climbing by sending Susan abroad; Joe turns for solace to Alice Aisgill (Simone Signoret), an unhappily married older woman who falls in love with him.",0,115.0,6.0,20,2059
43194,Ulysses,0.0,['Adventure'],"A movie adaptation of Homer's second epic, that talks about Ulysses' efforts to return to his home after the end of ten years of war.",0,100.0,6.3,32,2054
9563,Any Given Sunday,55000000.0,['Drama'],A star quarterback gets knocked out of the game and an unknown third stringer is called in to replace him. The unknown gives a stunning performance and forces the aging coach to reevaluate his game plans and life. A new co-owner/president adds to the pressure of winning. The new owner must prove her self in a male dominated world.,100230832,163.0,6.8,430,1999
1850,Man on the Moon,82000000.0,"['Comedy', 'Drama', 'Romance']","A film about the life and career of the eccentric avant-garde comedian, Andy Kaufman.",47434430,118.0,6.9,444,1999
926,Galaxy Quest,45000000.0,"['Comedy', 'Family', 'Science Fiction']","The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.",90683916,102.0,6.9,722,1999
